#id	length	GC	avg.qual	sample
SRR9089357.31551	1543	54.76	38.58	Zymo_FL16S
SRR9089357.31552	1554	53.54	34.90	Zymo_FL16S
SRR9089357.31553	1537	54.26	31.90	Zymo_FL16S
SRR9089357.31554	1542	53.31	37.52	Zymo_FL16S
SRR9089357.31555	1525	53.77	32.20	Zymo_FL16S
SRR9089357.31556	1545	50.94	46.88	Zymo_FL16S
SRR9089357.31557	1535	54.27	50.24	Zymo_FL16S
SRR9089357.31558	1544	50.78	36.41	Zymo_FL16S
SRR9089357.31559	1544	54.86	33.39	Zymo_FL16S
SRR9089357.31560	1544	54.66	36.85	Zymo_FL16S
SRR9089357.31561	1543	53.14	46.18	Zymo_FL16S
SRR9089357.31562	1543	54.63	40.72	Zymo_FL16S
SRR9089357.31563	1542	54.73	46.73	Zymo_FL16S
SRR9089357.31564	1543	50.87	32.27	Zymo_FL16S
SRR9089357.31565	1544	50.71	39.59	Zymo_FL16S
SRR9089357.31566	1579	52.63	42.37	Zymo_FL16S
SRR9089357.31567	1533	54.27	34.95	Zymo_FL16S
SRR9089357.31568	1553	53.64	32.14	Zymo_FL16S
SRR9089357.31569	1534	54.43	63.38	Zymo_FL16S
SRR9089357.31570	1536	54.30	45.52	Zymo_FL16S
SRR9089357.31571	1542	53.31	37.84	Zymo_FL16S
SRR9089357.31572	1527	54.29	32.85	Zymo_FL16S
SRR9089357.31573	1542	54.80	31.92	Zymo_FL16S
SRR9089357.31574	1530	54.90	57.51	Zymo_FL16S
SRR9089357.31575	1544	53.24	43.58	Zymo_FL16S
SRR9089357.31576	1535	54.27	56.48	Zymo_FL16S
SRR9089357.31577	1545	53.20	32.52	Zymo_FL16S
SRR9089357.31578	1543	54.70	37.91	Zymo_FL16S
SRR9089357.31579	1546	54.79	33.23	Zymo_FL16S
SRR9089357.31580	1554	53.47	39.95	Zymo_FL16S
SRR9089357.31581	1544	53.30	39.66	Zymo_FL16S
SRR9089357.31582	1545	50.81	34.76	Zymo_FL16S
SRR9089357.31583	1543	53.34	34.20	Zymo_FL16S
SRR9089357.31584	1576	52.28	32.87	Zymo_FL16S
SRR9089357.31585	1544	54.73	30.20	Zymo_FL16S
SRR9089357.31586	1554	53.54	32.81	Zymo_FL16S
SRR9089357.31587	1543	54.76	33.37	Zymo_FL16S
SRR9089357.31588	1535	54.33	53.61	Zymo_FL16S
SRR9089357.31589	1543	54.76	39.39	Zymo_FL16S
SRR9089357.31590	1543	54.57	35.79	Zymo_FL16S
SRR9089357.31591	1540	53.38	36.21	Zymo_FL16S
SRR9089357.31592	1556	53.47	35.36	Zymo_FL16S
SRR9089357.31593	1543	54.70	40.39	Zymo_FL16S
SRR9089357.31594	1544	53.24	33.01	Zymo_FL16S
SRR9089357.31595	1535	54.27	40.58	Zymo_FL16S
SRR9089357.31596	1543	54.63	46.48	Zymo_FL16S
SRR9089357.31597	1569	52.64	40.20	Zymo_FL16S
SRR9089357.31598	1546	50.65	39.85	Zymo_FL16S
SRR9089357.31599	1554	53.60	33.76	Zymo_FL16S
SRR9089357.31600	1536	54.23	38.10	Zymo_FL16S
SRR9089357.31601	1551	53.45	34.60	Zymo_FL16S
SRR9089357.31602	1568	52.68	40.30	Zymo_FL16S
SRR9089357.31603	1569	52.58	39.37	Zymo_FL16S
SRR9089357.31604	1545	50.81	37.31	Zymo_FL16S
SRR9089357.31605	1549	50.61	33.04	Zymo_FL16S
SRR9089357.31606	1532	54.44	30.35	Zymo_FL16S
SRR9089357.31607	1535	54.40	52.62	Zymo_FL16S
SRR9089357.31608	1555	53.38	36.73	Zymo_FL16S
SRR9089357.31609	1542	53.37	37.33	Zymo_FL16S
SRR9089357.31610	1529	53.76	43.71	Zymo_FL16S
SRR9089357.31611	1541	54.70	37.61	Zymo_FL16S
SRR9089357.31612	1553	53.44	31.54	Zymo_FL16S
SRR9089357.31613	1535	54.40	53.53	Zymo_FL16S
SRR9089357.31614	1554	53.60	54.66	Zymo_FL16S
SRR9089357.31615	1553	53.64	43.36	Zymo_FL16S
SRR9089357.31616	1535	54.33	39.57	Zymo_FL16S
SRR9089357.31617	1543	54.63	45.36	Zymo_FL16S
SRR9089357.31618	1540	54.61	49.05	Zymo_FL16S
SRR9089357.31619	1569	52.71	76.54	Zymo_FL16S
SRR9089357.31620	1529	53.83	37.61	Zymo_FL16S
SRR9089357.31621	1554	53.60	52.94	Zymo_FL16S
SRR9089357.31622	1568	52.68	39.93	Zymo_FL16S
SRR9089357.31623	1535	54.33	33.05	Zymo_FL16S
SRR9089357.31624	1545	50.68	39.88	Zymo_FL16S
SRR9089357.31625	1545	51.00	37.89	Zymo_FL16S
SRR9089357.31626	1535	54.33	34.32	Zymo_FL16S
SRR9089357.31627	1545	50.87	37.67	Zymo_FL16S
SRR9089357.31628	1535	54.40	85.38	Zymo_FL16S
SRR9089357.31629	1555	53.57	36.87	Zymo_FL16S
SRR9089357.31630	1541	54.70	45.77	Zymo_FL16S
SRR9089357.31631	1545	54.76	37.83	Zymo_FL16S
SRR9089357.31632	1545	54.76	35.35	Zymo_FL16S
SRR9089357.31633	1543	53.40	63.27	Zymo_FL16S
SRR9089357.31634	1579	52.56	46.97	Zymo_FL16S
SRR9089357.31635	1543	50.94	35.99	Zymo_FL16S
SRR9089357.31636	1536	54.43	36.70	Zymo_FL16S
SRR9089357.31637	1539	54.71	31.82	Zymo_FL16S
SRR9089357.31638	1544	54.73	31.20	Zymo_FL16S
SRR9089357.31639	1545	50.81	54.83	Zymo_FL16S
SRR9089357.31640	1545	50.74	56.15	Zymo_FL16S
SRR9089357.31641	1580	52.59	36.86	Zymo_FL16S
SRR9089357.31642	1543	53.34	46.79	Zymo_FL16S
SRR9089357.31643	1544	54.73	31.87	Zymo_FL16S
SRR9089357.31644	1542	54.67	33.92	Zymo_FL16S
SRR9089357.31645	1543	54.63	74.12	Zymo_FL16S
SRR9089357.31646	1544	54.73	30.46	Zymo_FL16S
SRR9089357.31647	3103	53.37	33.18	Zymo_FL16S
SRR9089357.31648	1543	53.34	36.86	Zymo_FL16S
SRR9089357.31649	1543	53.21	36.61	Zymo_FL16S
SRR9089357.31650	1541	53.34	30.28	Zymo_FL16S
SRR9089357.31651	1544	53.37	37.32	Zymo_FL16S
SRR9089357.31652	1534	54.30	60.14	Zymo_FL16S
SRR9089357.31653	1542	54.73	48.46	Zymo_FL16S
SRR9089357.31654	1536	54.23	36.51	Zymo_FL16S
SRR9089357.31655	1542	54.67	31.71	Zymo_FL16S
SRR9089357.31656	1543	54.70	41.53	Zymo_FL16S
SRR9089357.31657	1544	53.37	33.37	Zymo_FL16S
SRR9089357.31658	1554	53.54	67.27	Zymo_FL16S
SRR9089357.31659	1539	54.19	30.51	Zymo_FL16S
SRR9089357.31660	1542	53.37	31.71	Zymo_FL16S
SRR9089357.31661	1545	50.81	47.09	Zymo_FL16S
SRR9089357.31662	1554	53.60	39.15	Zymo_FL16S
SRR9089357.31663	1543	54.63	37.00	Zymo_FL16S
SRR9089357.31664	1569	52.45	34.41	Zymo_FL16S
SRR9089357.31665	1541	50.62	42.20	Zymo_FL16S
SRR9089357.31666	1534	53.59	83.11	Zymo_FL16S
SRR9089357.31667	1535	54.27	34.64	Zymo_FL16S
SRR9089357.31668	1569	52.52	35.46	Zymo_FL16S
SRR9089357.31669	1571	52.51	31.45	Zymo_FL16S
SRR9089357.31670	1554	53.54	33.86	Zymo_FL16S
SRR9089357.31671	1545	50.81	32.24	Zymo_FL16S
SRR9089357.31672	1535	54.46	47.78	Zymo_FL16S
SRR9089357.31673	1549	50.94	31.06	Zymo_FL16S
SRR9089357.31674	1528	53.99	32.35	Zymo_FL16S
SRR9089357.31675	1543	53.27	33.69	Zymo_FL16S
SRR9089357.31676	1545	53.72	40.30	Zymo_FL16S
SRR9089357.31677	1554	53.54	62.33	Zymo_FL16S
SRR9089357.31678	1544	50.91	34.35	Zymo_FL16S
SRR9089357.31679	1543	53.21	45.02	Zymo_FL16S
SRR9089357.31680	1548	53.17	33.88	Zymo_FL16S
SRR9089357.31681	1545	50.94	34.36	Zymo_FL16S
SRR9089357.31682	1554	53.67	48.90	Zymo_FL16S
SRR9089357.31683	1535	54.33	35.03	Zymo_FL16S
SRR9089357.31684	1543	54.70	49.57	Zymo_FL16S
SRR9089357.31685	1543	54.70	39.97	Zymo_FL16S
SRR9089357.31686	1544	50.58	31.36	Zymo_FL16S
SRR9089357.31687	1555	53.63	43.65	Zymo_FL16S
SRR9089357.31688	1569	52.64	34.64	Zymo_FL16S
SRR9089357.31689	1535	54.20	53.25	Zymo_FL16S
SRR9089357.31690	1536	54.43	35.96	Zymo_FL16S
SRR9089357.31691	1538	54.88	77.81	Zymo_FL16S
SRR9089357.31692	1544	53.43	36.12	Zymo_FL16S
SRR9089357.31693	1579	52.50	34.29	Zymo_FL16S
SRR9089357.31694	1545	50.81	40.32	Zymo_FL16S
SRR9089357.31695	1529	53.76	35.66	Zymo_FL16S
SRR9089357.31696	1535	54.40	39.20	Zymo_FL16S
SRR9089357.31697	1524	53.35	42.23	Zymo_FL16S
SRR9089357.31698	1543	53.34	42.02	Zymo_FL16S
SRR9089357.31699	1548	54.59	30.34	Zymo_FL16S
SRR9089357.31700	1554	53.47	42.69	Zymo_FL16S
SRR9089357.31701	1543	53.40	56.69	Zymo_FL16S
SRR9089357.31702	1535	54.33	47.83	Zymo_FL16S
SRR9089357.31703	1534	54.43	37.07	Zymo_FL16S
SRR9089357.31704	1554	53.54	42.59	Zymo_FL16S
SRR9089357.31705	1569	52.52	40.58	Zymo_FL16S
SRR9089357.31706	1535	54.33	61.85	Zymo_FL16S
SRR9089357.31707	1555	53.50	39.56	Zymo_FL16S
SRR9089357.31708	1571	52.51	31.23	Zymo_FL16S
SRR9089357.31709	1547	54.88	34.83	Zymo_FL16S
SRR9089357.31710	1545	53.33	32.11	Zymo_FL16S
SRR9089357.31711	1542	54.80	34.21	Zymo_FL16S
SRR9089357.31712	1528	53.99	34.38	Zymo_FL16S
SRR9089357.31713	1544	50.97	32.93	Zymo_FL16S
SRR9089357.31714	1543	53.34	49.97	Zymo_FL16S
SRR9089357.31715	1542	53.57	32.05	Zymo_FL16S
SRR9089357.31716	1544	54.66	36.58	Zymo_FL16S
SRR9089357.31717	1543	53.27	31.91	Zymo_FL16S
SRR9089357.31718	1543	53.21	40.47	Zymo_FL16S
SRR9089357.31719	1569	52.52	58.88	Zymo_FL16S
SRR9089357.31720	1544	50.71	47.65	Zymo_FL16S
SRR9089357.31721	1544	54.66	37.74	Zymo_FL16S
SRR9089357.31722	1570	52.68	44.18	Zymo_FL16S
SRR9089357.31723	1569	52.64	35.79	Zymo_FL16S
SRR9089357.31724	1535	54.27	58.53	Zymo_FL16S
SRR9089357.31725	1567	52.78	70.81	Zymo_FL16S
SRR9089357.31726	1543	54.76	37.00	Zymo_FL16S
SRR9089357.31727	1535	54.33	45.37	Zymo_FL16S
SRR9089357.31728	1579	52.69	42.60	Zymo_FL16S
SRR9089357.31729	1543	54.76	62.11	Zymo_FL16S
SRR9089357.31730	1543	54.83	35.79	Zymo_FL16S
SRR9089357.31731	1554	53.54	40.49	Zymo_FL16S
SRR9089357.31732	1553	53.57	36.51	Zymo_FL16S
SRR9089357.31733	1569	52.64	39.32	Zymo_FL16S
SRR9089357.31734	1570	52.68	37.32	Zymo_FL16S
SRR9089357.31735	1554	53.73	54.84	Zymo_FL16S
SRR9089357.31736	1540	53.25	31.07	Zymo_FL16S
SRR9089357.31737	1535	54.33	40.16	Zymo_FL16S
SRR9089357.31738	1541	54.70	37.53	Zymo_FL16S
SRR9089357.31739	1529	53.83	35.17	Zymo_FL16S
SRR9089357.31740	1536	54.10	30.28	Zymo_FL16S
SRR9089357.31741	1543	53.40	39.88	Zymo_FL16S
SRR9089357.31742	1545	50.68	49.12	Zymo_FL16S
SRR9089357.31743	1533	54.40	35.68	Zymo_FL16S
SRR9089357.31744	1536	50.85	58.31	Zymo_FL16S
SRR9089357.31745	1529	54.41	31.51	Zymo_FL16S
SRR9089357.31746	1536	54.23	30.54	Zymo_FL16S
SRR9089357.31747	1535	54.40	36.08	Zymo_FL16S
SRR9089357.31748	1535	54.27	36.97	Zymo_FL16S
SRR9089357.31749	1543	53.40	46.39	Zymo_FL16S
SRR9089357.31750	1544	50.71	35.43	Zymo_FL16S
SRR9089357.31751	1545	50.74	37.39	Zymo_FL16S
SRR9089357.31752	1529	53.83	30.79	Zymo_FL16S
SRR9089357.31753	1535	54.40	36.60	Zymo_FL16S
SRR9089357.31754	1568	52.49	32.86	Zymo_FL16S
SRR9089357.31755	1553	53.44	63.69	Zymo_FL16S
SRR9089357.31756	1535	54.33	35.24	Zymo_FL16S
SRR9089357.31757	1543	53.47	56.12	Zymo_FL16S
SRR9089357.31758	1554	53.60	41.75	Zymo_FL16S
SRR9089357.31759	1554	53.47	54.88	Zymo_FL16S
SRR9089357.31760	1542	54.86	42.68	Zymo_FL16S
SRR9089357.31761	1538	54.68	41.32	Zymo_FL16S
SRR9089357.31762	1541	53.15	65.15	Zymo_FL16S
SRR9089357.31763	1545	54.76	33.60	Zymo_FL16S
SRR9089357.31764	1543	54.76	34.93	Zymo_FL16S
SRR9089357.31765	1579	52.56	36.58	Zymo_FL16S
SRR9089357.31766	1554	53.28	45.33	Zymo_FL16S
SRR9089357.31767	1543	54.76	66.58	Zymo_FL16S
SRR9089357.31768	1538	53.45	33.26	Zymo_FL16S
SRR9089357.31769	1535	54.33	58.88	Zymo_FL16S
SRR9089357.31770	1535	54.20	36.48	Zymo_FL16S
SRR9089357.31771	1544	50.91	34.29	Zymo_FL16S
SRR9089357.31772	1543	53.27	42.41	Zymo_FL16S
SRR9089357.31773	1540	53.38	31.50	Zymo_FL16S
SRR9089357.31774	1541	53.28	44.18	Zymo_FL16S
SRR9089357.31775	1534	54.24	33.45	Zymo_FL16S
SRR9089357.31776	1534	54.30	32.31	Zymo_FL16S
SRR9089357.31777	3080	52.44	33.60	Zymo_FL16S
SRR9089357.31778	1543	54.63	42.41	Zymo_FL16S
SRR9089357.31779	1543	54.76	56.16	Zymo_FL16S
SRR9089357.31780	1567	52.71	69.67	Zymo_FL16S
SRR9089357.31781	1530	54.31	32.91	Zymo_FL16S
SRR9089357.31782	1543	54.76	34.26	Zymo_FL16S
SRR9089357.31783	1543	53.27	49.15	Zymo_FL16S
SRR9089357.31784	1528	53.80	38.94	Zymo_FL16S
SRR9089357.31785	1535	54.33	56.85	Zymo_FL16S
SRR9089357.31786	1543	53.34	50.87	Zymo_FL16S
SRR9089357.31787	1534	54.24	30.37	Zymo_FL16S
SRR9089357.31788	1543	53.40	50.00	Zymo_FL16S
SRR9089357.31789	1575	52.38	30.86	Zymo_FL16S
SRR9089357.31790	1555	53.63	31.08	Zymo_FL16S
SRR9089357.31791	1538	53.38	32.61	Zymo_FL16S
SRR9089357.31792	1543	53.27	41.70	Zymo_FL16S
SRR9089357.31793	1544	50.97	36.96	Zymo_FL16S
SRR9089357.31794	1568	52.74	59.47	Zymo_FL16S
SRR9089357.31795	1543	54.70	73.68	Zymo_FL16S
SRR9089357.31796	1544	54.79	44.99	Zymo_FL16S
SRR9089357.31797	1521	53.78	35.43	Zymo_FL16S
SRR9089357.31798	1543	53.27	85.48	Zymo_FL16S
SRR9089357.31799	1535	54.20	46.84	Zymo_FL16S
SRR9089357.31800	1569	52.64	37.02	Zymo_FL16S
SRR9089357.31801	1544	50.97	34.25	Zymo_FL16S
SRR9089357.31802	1567	52.65	30.01	Zymo_FL16S
SRR9089357.31803	1542	53.37	36.96	Zymo_FL16S
SRR9089357.31804	1555	53.44	38.24	Zymo_FL16S
SRR9089357.31805	1542	54.73	39.47	Zymo_FL16S
SRR9089357.31806	1568	52.61	31.99	Zymo_FL16S
SRR9089357.31807	1535	54.40	51.13	Zymo_FL16S
SRR9089357.31808	1543	53.34	44.70	Zymo_FL16S
SRR9089357.31809	1543	50.87	37.33	Zymo_FL16S
SRR9089357.31810	1543	53.34	44.92	Zymo_FL16S
SRR9089357.31811	1547	50.68	32.49	Zymo_FL16S
SRR9089357.31812	1545	50.74	42.25	Zymo_FL16S
SRR9089357.31813	1543	54.83	34.96	Zymo_FL16S
SRR9089357.31814	1542	53.37	32.80	Zymo_FL16S
SRR9089357.31815	1541	54.64	40.51	Zymo_FL16S
SRR9089357.31816	1569	52.33	38.76	Zymo_FL16S
SRR9089357.31817	1543	54.83	48.42	Zymo_FL16S
SRR9089357.31818	1535	54.59	34.43	Zymo_FL16S
SRR9089357.31819	1533	54.27	35.39	Zymo_FL16S
SRR9089357.31820	1545	50.81	33.32	Zymo_FL16S
SRR9089357.31821	1554	53.47	44.78	Zymo_FL16S
SRR9089357.31822	1553	53.57	30.52	Zymo_FL16S
SRR9089357.31823	1567	52.71	73.90	Zymo_FL16S
SRR9089357.31824	1546	50.84	34.22	Zymo_FL16S
SRR9089357.31825	1544	53.37	40.71	Zymo_FL16S
SRR9089357.31826	1544	53.30	40.40	Zymo_FL16S
SRR9089357.31827	1536	54.17	42.25	Zymo_FL16S
SRR9089357.31828	1542	54.60	30.70	Zymo_FL16S
SRR9089357.31829	1554	53.67	52.41	Zymo_FL16S
SRR9089357.31830	1542	54.73	32.32	Zymo_FL16S
SRR9089357.31831	1552	53.61	38.11	Zymo_FL16S
SRR9089357.31832	1533	54.34	34.03	Zymo_FL16S
SRR9089357.31833	1543	53.27	43.47	Zymo_FL16S
SRR9089357.31834	1542	50.97	33.50	Zymo_FL16S
SRR9089357.31835	1543	53.40	43.07	Zymo_FL16S
SRR9089357.31836	1544	50.65	69.31	Zymo_FL16S
SRR9089357.31837	1554	53.60	36.39	Zymo_FL16S
SRR9089357.31838	1545	50.68	83.41	Zymo_FL16S
SRR9089357.31839	1535	54.20	33.03	Zymo_FL16S
SRR9089357.31840	1566	52.75	34.99	Zymo_FL16S
SRR9089357.31841	1543	53.27	43.35	Zymo_FL16S
SRR9089357.31842	1543	53.27	62.86	Zymo_FL16S
SRR9089357.31843	3086	54.70	32.75	Zymo_FL16S
SRR9089357.31844	1543	53.14	32.77	Zymo_FL16S
SRR9089357.31845	1552	53.67	60.23	Zymo_FL16S
SRR9089357.31846	1566	52.68	37.90	Zymo_FL16S
SRR9089357.31847	1535	54.20	35.35	Zymo_FL16S
SRR9089357.31848	1535	54.40	73.35	Zymo_FL16S
SRR9089357.31849	3114	52.83	31.61	Zymo_FL16S
SRR9089357.31850	1535	54.27	52.27	Zymo_FL16S
SRR9089357.31851	1535	54.27	36.75	Zymo_FL16S
SRR9089357.31852	1543	53.34	37.71	Zymo_FL16S
SRR9089357.31853	1529	53.83	35.78	Zymo_FL16S
SRR9089357.31854	1546	50.71	39.68	Zymo_FL16S
SRR9089357.31855	1543	54.76	49.24	Zymo_FL16S
SRR9089357.31856	1547	50.81	30.61	Zymo_FL16S
SRR9089357.31857	1545	53.40	31.56	Zymo_FL16S
SRR9089357.31858	1534	54.24	33.44	Zymo_FL16S
SRR9089357.31859	1534	54.50	43.31	Zymo_FL16S
SRR9089357.31860	1543	54.63	36.88	Zymo_FL16S
SRR9089357.31861	1567	52.52	32.83	Zymo_FL16S
SRR9089357.31862	1529	53.83	34.98	Zymo_FL16S
SRR9089357.31863	1533	54.34	32.93	Zymo_FL16S
SRR9089357.31864	1570	52.55	32.02	Zymo_FL16S
SRR9089357.31865	1545	50.81	36.35	Zymo_FL16S
SRR9089357.31866	1569	52.45	63.01	Zymo_FL16S
SRR9089357.31867	1545	50.87	32.60	Zymo_FL16S
SRR9089357.31868	1543	53.47	37.00	Zymo_FL16S
SRR9089357.31869	1543	54.70	35.98	Zymo_FL16S
SRR9089357.31870	1568	52.55	30.15	Zymo_FL16S
SRR9089357.31871	1529	53.89	55.66	Zymo_FL16S
SRR9089357.31872	1542	53.37	47.83	Zymo_FL16S
SRR9089357.31873	1577	52.69	33.62	Zymo_FL16S
SRR9089357.31874	1543	54.57	34.36	Zymo_FL16S
SRR9089357.31875	1543	50.87	32.65	Zymo_FL16S
SRR9089357.31876	1546	50.71	39.17	Zymo_FL16S
SRR9089357.31877	1543	53.27	42.44	Zymo_FL16S
SRR9089357.31878	1554	53.60	32.64	Zymo_FL16S
SRR9089357.31879	1538	50.72	71.08	Zymo_FL16S
SRR9089357.31880	1570	52.61	42.81	Zymo_FL16S
SRR9089357.31881	1544	54.73	40.72	Zymo_FL16S
SRR9089357.31882	1545	50.81	35.34	Zymo_FL16S
SRR9089357.31883	1542	54.54	43.73	Zymo_FL16S
SRR9089357.31884	1543	54.76	42.39	Zymo_FL16S
SRR9089357.31885	1570	52.74	31.68	Zymo_FL16S
SRR9089357.31886	1543	54.83	32.11	Zymo_FL16S
SRR9089357.31887	1545	50.74	73.59	Zymo_FL16S
SRR9089357.31888	1522	53.81	45.58	Zymo_FL16S
SRR9089357.31889	1545	50.94	41.57	Zymo_FL16S
SRR9089357.31890	1543	54.63	47.82	Zymo_FL16S
SRR9089357.31891	1545	50.74	33.03	Zymo_FL16S
SRR9089357.31892	1546	50.78	30.61	Zymo_FL16S
SRR9089357.31893	1543	54.76	32.30	Zymo_FL16S
SRR9089357.31894	1545	50.81	38.40	Zymo_FL16S
SRR9089357.31895	1534	54.43	34.88	Zymo_FL16S
SRR9089357.31896	1544	53.37	34.03	Zymo_FL16S
SRR9089357.31897	1545	50.81	40.75	Zymo_FL16S
SRR9089357.31898	1535	54.27	39.35	Zymo_FL16S
SRR9089357.31899	1535	54.33	49.00	Zymo_FL16S
SRR9089357.31900	1535	54.20	33.14	Zymo_FL16S
SRR9089357.31901	1541	54.64	63.47	Zymo_FL16S
SRR9089357.31902	1535	54.40	40.85	Zymo_FL16S
SRR9089357.31903	1540	54.74	35.32	Zymo_FL16S
SRR9089357.31904	1543	54.63	37.63	Zymo_FL16S
SRR9089357.31905	1554	53.60	41.57	Zymo_FL16S
SRR9089357.31906	1544	53.43	34.09	Zymo_FL16S
SRR9089357.31907	1536	54.23	31.68	Zymo_FL16S
SRR9089357.31908	1529	53.83	30.58	Zymo_FL16S
SRR9089357.31909	1543	53.21	33.52	Zymo_FL16S
SRR9089357.31910	1543	53.40	33.83	Zymo_FL16S
SRR9089357.31911	1570	52.55	31.07	Zymo_FL16S
SRR9089357.31912	1535	54.33	42.43	Zymo_FL16S
SRR9089357.31913	1535	54.33	35.75	Zymo_FL16S
SRR9089357.31914	1543	53.34	52.41	Zymo_FL16S
SRR9089357.31915	1536	54.23	33.53	Zymo_FL16S
SRR9089357.31916	1555	52.67	39.74	Zymo_FL16S
SRR9089357.31917	1545	51.00	40.58	Zymo_FL16S
SRR9089357.31918	1545	50.55	33.39	Zymo_FL16S
SRR9089357.31919	1544	50.78	38.68	Zymo_FL16S
SRR9089357.31920	1535	54.27	56.42	Zymo_FL16S
SRR9089357.31921	1545	50.68	31.72	Zymo_FL16S
SRR9089357.31922	1553	53.44	66.55	Zymo_FL16S
SRR9089357.31923	1565	52.65	53.46	Zymo_FL16S
SRR9089357.31924	1529	53.89	63.43	Zymo_FL16S
SRR9089357.31925	1544	54.73	41.94	Zymo_FL16S
SRR9089357.31926	1543	53.27	48.35	Zymo_FL16S
SRR9089357.31927	1544	54.66	32.87	Zymo_FL16S
SRR9089357.31928	1579	52.56	48.95	Zymo_FL16S
SRR9089357.31929	1535	54.20	33.69	Zymo_FL16S
SRR9089357.31930	1537	54.26	30.02	Zymo_FL16S
SRR9089357.31931	1527	53.50	35.48	Zymo_FL16S
SRR9089357.31932	1544	54.79	31.74	Zymo_FL16S
SRR9089357.31933	1544	54.79	31.18	Zymo_FL16S
SRR9089357.31934	1543	54.70	73.43	Zymo_FL16S
SRR9089357.31935	1541	54.64	49.79	Zymo_FL16S
SRR9089357.31936	1555	53.50	33.16	Zymo_FL16S
SRR9089357.31937	1569	52.58	65.65	Zymo_FL16S
SRR9089357.31938	1569	52.39	51.94	Zymo_FL16S
SRR9089357.31939	1543	53.40	82.36	Zymo_FL16S
SRR9089357.31940	1544	54.66	35.28	Zymo_FL16S
SRR9089357.31941	1535	54.27	31.82	Zymo_FL16S
SRR9089357.31942	1553	53.51	40.21	Zymo_FL16S
SRR9089357.31943	1006	53.08	44.85	Zymo_FL16S
SRR9089357.31944	1543	54.57	40.88	Zymo_FL16S
SRR9089357.31945	1569	52.64	71.77	Zymo_FL16S
SRR9089357.31946	1535	54.46	55.81	Zymo_FL16S
SRR9089357.31947	1534	54.24	38.33	Zymo_FL16S
SRR9089357.31948	1535	54.40	36.82	Zymo_FL16S
SRR9089357.31949	1571	52.58	30.84	Zymo_FL16S
SRR9089357.31950	1535	54.27	37.52	Zymo_FL16S
SRR9089357.31951	1569	52.64	48.05	Zymo_FL16S
SRR9089357.31952	1539	54.71	36.28	Zymo_FL16S
SRR9089357.31953	1545	50.87	35.25	Zymo_FL16S
SRR9089357.31954	1535	54.33	59.26	Zymo_FL16S
SRR9089357.31955	1543	54.63	34.84	Zymo_FL16S
SRR9089357.31956	1528	53.73	33.24	Zymo_FL16S
SRR9089357.31957	1535	54.27	54.98	Zymo_FL16S
SRR9089357.31958	1546	50.71	38.79	Zymo_FL16S
SRR9089357.31959	1535	54.20	81.42	Zymo_FL16S
SRR9089357.31960	1543	54.76	35.34	Zymo_FL16S
SRR9089357.31961	1531	54.34	33.59	Zymo_FL16S
SRR9089357.31962	1536	54.10	31.48	Zymo_FL16S
SRR9089357.31963	1554	53.60	34.15	Zymo_FL16S
SRR9089357.31964	1549	50.68	30.77	Zymo_FL16S
SRR9089357.31965	1546	50.84	39.42	Zymo_FL16S
SRR9089357.31966	1569	52.64	58.74	Zymo_FL16S
SRR9089357.31967	1543	53.21	37.83	Zymo_FL16S
SRR9089357.31968	1529	53.76	37.39	Zymo_FL16S
SRR9089357.31969	1535	54.40	47.38	Zymo_FL16S
SRR9089357.31970	1570	52.42	46.95	Zymo_FL16S
SRR9089357.31971	1544	50.97	33.86	Zymo_FL16S
SRR9089357.31972	1545	50.87	62.23	Zymo_FL16S
SRR9089357.31973	1554	53.54	57.02	Zymo_FL16S
SRR9089357.31974	1535	54.20	31.34	Zymo_FL16S
SRR9089357.31975	1539	54.91	39.10	Zymo_FL16S
SRR9089357.31976	1578	52.53	78.70	Zymo_FL16S
SRR9089357.31977	1568	52.68	45.91	Zymo_FL16S
SRR9089357.31978	1542	53.44	34.51	Zymo_FL16S
SRR9089357.31979	1551	53.38	30.86	Zymo_FL16S
SRR9089357.31980	1542	54.60	36.72	Zymo_FL16S
SRR9089357.31981	1543	54.76	62.36	Zymo_FL16S
SRR9089357.31982	1552	53.87	30.75	Zymo_FL16S
SRR9089357.31983	1544	50.97	50.79	Zymo_FL16S
SRR9089357.31984	1542	54.73	45.51	Zymo_FL16S
SRR9089357.31985	1536	54.23	34.47	Zymo_FL16S
SRR9089357.31986	1542	53.37	37.09	Zymo_FL16S
SRR9089357.31987	1541	54.64	47.03	Zymo_FL16S
SRR9089357.31988	1554	53.54	62.51	Zymo_FL16S
SRR9089357.31989	1529	53.83	34.85	Zymo_FL16S
SRR9089357.31990	1543	53.40	36.40	Zymo_FL16S
SRR9089357.31991	1544	53.30	34.07	Zymo_FL16S
SRR9089357.31992	1530	53.79	35.64	Zymo_FL16S
SRR9089357.31993	1534	54.30	38.36	Zymo_FL16S
SRR9089357.31994	1545	50.74	44.98	Zymo_FL16S
SRR9089357.31995	1544	51.04	31.18	Zymo_FL16S
SRR9089357.31996	1542	53.44	41.97	Zymo_FL16S
SRR9089357.31997	1542	54.73	34.14	Zymo_FL16S
SRR9089357.31998	1545	50.87	32.78	Zymo_FL16S
SRR9089357.31999	1543	53.40	50.55	Zymo_FL16S
SRR9089357.32000	1534	54.37	75.55	Zymo_FL16S
SRR9089357.32001	1535	54.40	33.49	Zymo_FL16S
