#id	length	GC	avg.qual	sample
SRR9089358.29628	1479	52.67	50.62	BEI_FL16S
SRR9089358.29629	1473	51.39	57.22	BEI_FL16S
SRR9089358.29630	1473	51.39	40.22	BEI_FL16S
SRR9089358.29631	1479	52.67	41.88	BEI_FL16S
SRR9089358.29632	1473	51.39	33.29	BEI_FL16S
SRR9089358.29633	1480	52.70	46.26	BEI_FL16S
SRR9089358.29634	1479	52.67	34.11	BEI_FL16S
SRR9089358.29635	1477	51.39	30.70	BEI_FL16S
SRR9089358.29636	1479	52.67	73.85	BEI_FL16S
SRR9089358.29637	1473	51.39	39.16	BEI_FL16S
SRR9089358.29638	1464	54.85	50.39	BEI_FL16S
SRR9089358.29639	1479	52.67	65.66	BEI_FL16S
SRR9089358.29640	1471	52.28	65.70	BEI_FL16S
SRR9089358.29641	1472	52.31	34.85	BEI_FL16S
SRR9089358.29642	1464	54.85	53.03	BEI_FL16S
SRR9089358.29643	1479	52.67	45.34	BEI_FL16S
SRR9089358.29644	1471	52.28	80.85	BEI_FL16S
SRR9089358.29645	1479	52.67	49.81	BEI_FL16S
SRR9089358.29646	1473	51.39	35.22	BEI_FL16S
SRR9089358.29647	1464	54.78	50.28	BEI_FL16S
SRR9089358.29648	1426	50.63	45.48	BEI_FL16S
SRR9089358.29649	1479	52.67	83.71	BEI_FL16S
SRR9089358.29650	1464	54.78	34.19	BEI_FL16S
SRR9089358.29651	1389	55.80	32.05	BEI_FL16S
SRR9089358.29652	1464	55.05	75.48	BEI_FL16S
SRR9089358.29653	1434	52.44	54.44	BEI_FL16S
SRR9089358.29654	1479	52.67	33.62	BEI_FL16S
SRR9089358.29655	1464	54.78	70.96	BEI_FL16S
SRR9089358.29656	1474	51.36	32.00	BEI_FL16S
SRR9089358.29657	1473	51.39	36.54	BEI_FL16S
SRR9089358.29658	1463	54.82	46.24	BEI_FL16S
SRR9089358.29659	1473	51.39	54.70	BEI_FL16S
SRR9089358.29660	1472	53.80	38.62	BEI_FL16S
SRR9089358.29661	1473	51.39	42.84	BEI_FL16S
SRR9089358.29662	1463	54.89	30.97	BEI_FL16S
SRR9089358.29663	1471	52.28	35.28	BEI_FL16S
SRR9089358.29664	1482	52.63	33.46	BEI_FL16S
SRR9089358.29665	1479	52.67	42.23	BEI_FL16S
SRR9089358.29666	1473	51.32	41.50	BEI_FL16S
SRR9089358.29667	1473	51.39	64.82	BEI_FL16S
SRR9089358.29668	1464	54.85	45.79	BEI_FL16S
SRR9089358.29669	1474	51.22	37.77	BEI_FL16S
SRR9089358.29670	1393	55.85	36.98	BEI_FL16S
SRR9089358.29671	1478	52.71	33.34	BEI_FL16S
SRR9089358.29672	1471	52.28	76.85	BEI_FL16S
SRR9089358.29673	1474	51.29	33.45	BEI_FL16S
SRR9089358.29674	1479	52.74	83.80	BEI_FL16S
SRR9089358.29675	1481	52.73	45.89	BEI_FL16S
SRR9089358.29676	1480	52.70	30.11	BEI_FL16S
SRR9089358.29677	1474	51.09	58.78	BEI_FL16S
SRR9089358.29678	1480	52.64	51.64	BEI_FL16S
SRR9089358.29679	1473	51.32	53.49	BEI_FL16S
SRR9089358.29680	1473	51.39	55.93	BEI_FL16S
SRR9089358.29681	1479	52.67	54.35	BEI_FL16S
SRR9089358.29682	1389	55.72	39.39	BEI_FL16S
SRR9089358.29683	1467	54.74	33.75	BEI_FL16S
SRR9089358.29685	1479	52.67	44.99	BEI_FL16S
SRR9089358.29686	1389	55.80	46.13	BEI_FL16S
SRR9089358.29687	1474	51.36	37.58	BEI_FL16S
SRR9089358.29688	1479	52.74	47.11	BEI_FL16S
SRR9089358.29689	1479	52.74	65.43	BEI_FL16S
SRR9089358.29690	1473	51.39	52.68	BEI_FL16S
SRR9089358.29691	1389	55.80	50.48	BEI_FL16S
SRR9089358.29692	1473	51.39	60.58	BEI_FL16S
SRR9089358.29693	1464	54.99	59.42	BEI_FL16S
SRR9089358.29694	1474	51.36	42.59	BEI_FL16S
SRR9089358.29695	1474	51.42	31.34	BEI_FL16S
SRR9089358.29696	1463	54.41	46.29	BEI_FL16S
SRR9089358.29697	1464	54.78	32.96	BEI_FL16S
SRR9089358.29698	1473	51.46	42.51	BEI_FL16S
SRR9089358.29699	1479	52.74	49.33	BEI_FL16S
SRR9089358.29700	1471	52.28	60.46	BEI_FL16S
SRR9089358.29701	1389	55.80	47.93	BEI_FL16S
SRR9089358.29702	1472	51.43	36.52	BEI_FL16S
SRR9089358.29703	1474	51.42	35.22	BEI_FL16S
SRR9089358.29704	1474	51.42	35.18	BEI_FL16S
SRR9089358.29705	1474	51.29	30.48	BEI_FL16S
SRR9089358.29706	1464	55.05	32.51	BEI_FL16S
SRR9089358.29707	1389	55.80	36.37	BEI_FL16S
SRR9089358.29708	1473	51.39	33.85	BEI_FL16S
SRR9089358.29709	1481	52.60	34.60	BEI_FL16S
SRR9089358.29710	1471	52.21	35.62	BEI_FL16S
SRR9089358.29711	1479	52.67	38.74	BEI_FL16S
SRR9089358.29712	1464	54.99	33.64	BEI_FL16S
SRR9089358.29713	1479	52.74	49.09	BEI_FL16S
SRR9089358.29714	1478	52.71	34.56	BEI_FL16S
SRR9089358.29715	1473	51.39	61.96	BEI_FL16S
SRR9089358.29716	1466	54.91	35.24	BEI_FL16S
SRR9089358.29717	1476	51.36	33.48	BEI_FL16S
SRR9089358.29718	1473	51.39	77.02	BEI_FL16S
SRR9089358.29719	1464	54.78	41.54	BEI_FL16S
SRR9089358.29720	1464	54.99	33.14	BEI_FL16S
SRR9089358.29721	1480	52.64	43.07	BEI_FL16S
SRR9089358.29722	1434	52.37	38.04	BEI_FL16S
SRR9089358.29723	1473	51.39	54.88	BEI_FL16S
SRR9089358.29724	1478	52.71	32.66	BEI_FL16S
SRR9089358.29725	1471	52.28	57.14	BEI_FL16S
SRR9089358.29726	1479	52.74	54.76	BEI_FL16S
SRR9089358.29727	1470	51.36	33.21	BEI_FL16S
SRR9089358.29728	1471	51.46	31.90	BEI_FL16S
SRR9089358.29729	1479	52.67	30.12	BEI_FL16S
SRR9089358.29730	1472	51.43	33.61	BEI_FL16S
SRR9089358.29731	1471	52.28	46.47	BEI_FL16S
SRR9089358.29732	1479	52.74	72.04	BEI_FL16S
SRR9089358.29733	1464	54.78	60.13	BEI_FL16S
SRR9089358.29734	1474	51.15	44.78	BEI_FL16S
SRR9089358.29735	1464	54.99	38.51	BEI_FL16S
SRR9089358.29736	1479	52.74	39.87	BEI_FL16S
SRR9089358.29737	1473	51.39	38.66	BEI_FL16S
SRR9089358.29738	1434	52.79	57.35	BEI_FL16S
SRR9089358.29739	1470	51.43	32.99	BEI_FL16S
SRR9089358.29740	1474	51.29	31.88	BEI_FL16S
SRR9089358.29741	1480	52.64	37.01	BEI_FL16S
SRR9089358.29742	1479	52.67	43.27	BEI_FL16S
SRR9089358.29743	1473	51.39	37.75	BEI_FL16S
SRR9089358.29744	1464	54.85	40.60	BEI_FL16S
SRR9089358.29745	1472	52.24	30.78	BEI_FL16S
SRR9089358.29746	1479	52.74	43.70	BEI_FL16S
SRR9089358.29747	1473	51.39	41.41	BEI_FL16S
SRR9089358.29748	1479	52.67	57.69	BEI_FL16S
SRR9089358.29749	1464	55.05	56.51	BEI_FL16S
SRR9089358.29750	1464	54.78	51.58	BEI_FL16S
SRR9089358.29751	1473	53.70	39.52	BEI_FL16S
SRR9089358.29752	1465	54.81	31.28	BEI_FL16S
SRR9089358.29753	1473	51.39	58.02	BEI_FL16S
SRR9089358.29754	1464	54.92	41.61	BEI_FL16S
SRR9089358.29755	1473	51.32	51.87	BEI_FL16S
SRR9089358.29756	1480	52.77	31.70	BEI_FL16S
SRR9089358.29757	1475	51.32	34.55	BEI_FL16S
SRR9089358.29758	1479	52.67	41.22	BEI_FL16S
SRR9089358.29759	1465	54.88	40.62	BEI_FL16S
SRR9089358.29760	1475	51.46	32.33	BEI_FL16S
SRR9089358.29761	1479	52.67	34.16	BEI_FL16S
SRR9089358.29762	1473	51.32	49.24	BEI_FL16S
SRR9089358.29763	1426	50.63	56.11	BEI_FL16S
SRR9089358.29764	1474	51.29	37.41	BEI_FL16S
SRR9089358.29765	1472	51.36	34.04	BEI_FL16S
SRR9089358.29766	1473	51.32	60.19	BEI_FL16S
SRR9089358.29767	1479	52.81	37.67	BEI_FL16S
SRR9089358.29768	1479	52.67	80.79	BEI_FL16S
SRR9089358.29769	1479	52.67	62.43	BEI_FL16S
SRR9089358.29770	1473	51.32	60.97	BEI_FL16S
SRR9089358.29771	1476	51.29	35.03	BEI_FL16S
SRR9089358.29772	1474	52.10	30.55	BEI_FL16S
SRR9089358.29773	1479	52.67	53.48	BEI_FL16S
SRR9089358.29774	1479	52.67	60.77	BEI_FL16S
SRR9089358.29775	1479	52.67	49.99	BEI_FL16S
SRR9089358.29776	1495	52.24	38.49	BEI_FL16S
SRR9089358.29777	1472	51.43	43.83	BEI_FL16S
SRR9089358.29778	1464	54.71	46.57	BEI_FL16S
SRR9089358.29779	1474	51.22	35.99	BEI_FL16S
SRR9089358.29780	1464	54.78	71.75	BEI_FL16S
SRR9089358.29781	1472	51.36	37.47	BEI_FL16S
SRR9089358.29782	1465	54.81	33.16	BEI_FL16S
SRR9089358.29783	1465	55.09	34.66	BEI_FL16S
SRR9089358.29784	1389	55.80	35.74	BEI_FL16S
SRR9089358.29785	1464	54.92	54.35	BEI_FL16S
SRR9089358.29786	1473	51.46	64.98	BEI_FL16S
SRR9089358.29787	1473	51.32	86.58	BEI_FL16S
SRR9089358.29788	1479	52.74	60.84	BEI_FL16S
SRR9089358.29789	1471	52.28	68.91	BEI_FL16S
SRR9089358.29790	1389	55.80	32.82	BEI_FL16S
SRR9089358.29791	1464	54.78	40.62	BEI_FL16S
SRR9089358.29792	1464	54.92	65.08	BEI_FL16S
SRR9089358.29793	1479	52.67	32.76	BEI_FL16S
SRR9089358.29794	1473	51.39	38.78	BEI_FL16S
SRR9089358.29795	1480	52.70	38.55	BEI_FL16S
SRR9089358.29796	1465	54.81	39.19	BEI_FL16S
SRR9089358.29797	1479	52.67	34.02	BEI_FL16S
SRR9089358.29798	1473	51.39	59.29	BEI_FL16S
SRR9089358.29799	1473	51.32	56.32	BEI_FL16S
SRR9089358.29800	1463	55.09	39.18	BEI_FL16S
SRR9089358.29801	1479	52.67	44.71	BEI_FL16S
SRR9089358.29802	1473	51.32	39.41	BEI_FL16S
SRR9089358.29803	1472	51.36	40.94	BEI_FL16S
SRR9089358.29804	1496	52.27	33.86	BEI_FL16S
SRR9089358.29805	1479	52.67	55.94	BEI_FL16S
SRR9089358.29806	1474	51.42	37.60	BEI_FL16S
SRR9089358.29807	1479	52.67	38.53	BEI_FL16S
SRR9089358.29808	1478	52.64	30.40	BEI_FL16S
SRR9089358.29809	1464	55.05	41.16	BEI_FL16S
SRR9089358.29810	1479	52.67	63.66	BEI_FL16S
SRR9089358.29811	1475	51.32	33.28	BEI_FL16S
SRR9089358.29812	1479	52.67	43.16	BEI_FL16S
SRR9089358.29813	1473	51.39	65.80	BEI_FL16S
SRR9089358.29814	1471	52.28	49.76	BEI_FL16S
SRR9089358.29815	1475	51.32	40.59	BEI_FL16S
SRR9089358.29816	1479	52.67	37.70	BEI_FL16S
SRR9089358.29817	1473	51.39	35.66	BEI_FL16S
SRR9089358.29818	1473	51.39	55.52	BEI_FL16S
SRR9089358.29819	1474	51.15	44.15	BEI_FL16S
SRR9089358.29820	1479	52.60	36.44	BEI_FL16S
SRR9089358.29821	1464	54.85	55.70	BEI_FL16S
SRR9089358.29822	1479	52.67	69.57	BEI_FL16S
SRR9089358.29823	1473	51.46	36.89	BEI_FL16S
SRR9089358.29824	1473	51.39	49.16	BEI_FL16S
SRR9089358.29825	1475	50.98	57.50	BEI_FL16S
SRR9089358.29826	1474	53.73	55.27	BEI_FL16S
SRR9089358.29827	1473	51.39	44.54	BEI_FL16S
SRR9089358.29828	1476	52.71	35.80	BEI_FL16S
SRR9089358.29829	1463	54.89	34.36	BEI_FL16S
SRR9089358.29830	1473	51.39	70.50	BEI_FL16S
SRR9089358.29831	1479	52.67	52.60	BEI_FL16S
SRR9089358.29832	1435	52.68	37.61	BEI_FL16S
SRR9089358.29833	1464	54.99	67.86	BEI_FL16S
SRR9089358.29834	1464	54.99	61.33	BEI_FL16S
SRR9089358.29835	1390	55.76	37.31	BEI_FL16S
SRR9089358.29836	1479	52.74	35.52	BEI_FL16S
SRR9089358.29837	1480	52.70	35.93	BEI_FL16S
SRR9089358.29838	1465	54.88	36.26	BEI_FL16S
SRR9089358.29839	1424	55.55	50.12	BEI_FL16S
SRR9089358.29840	1481	52.80	31.78	BEI_FL16S
SRR9089358.29841	1387	55.80	33.06	BEI_FL16S
SRR9089358.29842	1479	52.60	77.53	BEI_FL16S
SRR9089358.29843	1495	52.24	34.32	BEI_FL16S
SRR9089358.29844	1473	51.39	34.59	BEI_FL16S
SRR9089358.29845	1479	52.67	34.23	BEI_FL16S
SRR9089358.29846	1472	51.36	41.53	BEI_FL16S
SRR9089358.29847	1464	54.78	39.82	BEI_FL16S
SRR9089358.29848	1473	51.39	48.88	BEI_FL16S
SRR9089358.29849	1426	50.63	48.22	BEI_FL16S
SRR9089358.29850	1474	53.66	33.12	BEI_FL16S
SRR9089358.29851	1479	52.67	88.90	BEI_FL16S
SRR9089358.29852	1473	51.46	53.78	BEI_FL16S
SRR9089358.29853	1473	51.39	34.54	BEI_FL16S
SRR9089358.29854	1479	52.74	63.60	BEI_FL16S
SRR9089358.29855	1479	52.67	58.14	BEI_FL16S
SRR9089358.29856	1472	51.43	34.24	BEI_FL16S
SRR9089358.29857	1472	51.43	37.46	BEI_FL16S
SRR9089358.29858	1473	51.46	75.01	BEI_FL16S
SRR9089358.29859	1472	51.43	41.90	BEI_FL16S
SRR9089358.29860	1473	51.39	32.25	BEI_FL16S
SRR9089358.29861	1480	52.70	46.19	BEI_FL16S
SRR9089358.29862	1479	52.74	40.97	BEI_FL16S
SRR9089358.29863	1473	51.46	31.97	BEI_FL16S
SRR9089358.29864	1473	51.32	58.49	BEI_FL16S
SRR9089358.29865	1473	51.39	53.26	BEI_FL16S
SRR9089358.29866	1472	51.43	66.86	BEI_FL16S
SRR9089358.29867	1466	55.05	31.90	BEI_FL16S
SRR9089358.29868	1472	51.36	34.60	BEI_FL16S
SRR9089358.29869	1472	51.36	31.60	BEI_FL16S
SRR9089358.29870	1479	52.74	56.38	BEI_FL16S
SRR9089358.29871	1464	54.92	77.46	BEI_FL16S
SRR9089358.29872	1465	55.09	35.20	BEI_FL16S
SRR9089358.29873	1479	52.74	40.14	BEI_FL16S
SRR9089358.29874	1479	52.67	51.52	BEI_FL16S
SRR9089358.29875	1479	52.67	35.31	BEI_FL16S
SRR9089358.29876	1467	54.81	33.23	BEI_FL16S
SRR9089358.29877	1479	52.67	47.39	BEI_FL16S
SRR9089358.29878	1471	52.28	50.50	BEI_FL16S
SRR9089358.29879	1473	51.05	30.52	BEI_FL16S
SRR9089358.29880	1464	54.78	32.72	BEI_FL16S
SRR9089358.29881	1464	55.05	50.33	BEI_FL16S
SRR9089358.29882	1474	51.29	34.03	BEI_FL16S
SRR9089358.29883	1479	52.67	57.96	BEI_FL16S
SRR9089358.29884	1479	52.67	49.68	BEI_FL16S
SRR9089358.29885	1495	52.24	65.57	BEI_FL16S
SRR9089358.29886	1472	52.24	33.78	BEI_FL16S
SRR9089358.29887	1479	52.74	54.40	BEI_FL16S
SRR9089358.29888	1473	51.39	33.58	BEI_FL16S
SRR9089358.29889	1479	52.67	39.81	BEI_FL16S
SRR9089358.29890	1480	52.70	34.06	BEI_FL16S
SRR9089358.29891	1463	54.75	34.64	BEI_FL16S
SRR9089358.29892	1477	52.61	31.30	BEI_FL16S
SRR9089358.29893	1479	52.60	62.70	BEI_FL16S
SRR9089358.29894	1481	52.80	33.97	BEI_FL16S
SRR9089358.29895	1473	51.32	41.66	BEI_FL16S
SRR9089358.29896	1479	52.67	51.57	BEI_FL16S
SRR9089358.29897	1472	51.43	32.75	BEI_FL16S
SRR9089358.29898	1479	52.67	47.49	BEI_FL16S
SRR9089358.29899	1473	51.39	62.13	BEI_FL16S
SRR9089358.29900	1389	55.72	36.40	BEI_FL16S
SRR9089358.29901	1471	52.28	71.57	BEI_FL16S
SRR9089358.29902	1464	54.78	83.57	BEI_FL16S
SRR9089358.29903	1479	52.67	62.57	BEI_FL16S
SRR9089358.29904	1473	51.32	56.21	BEI_FL16S
SRR9089358.29905	1472	51.43	32.98	BEI_FL16S
SRR9089358.29906	1479	52.74	39.42	BEI_FL16S
SRR9089358.29907	1479	52.67	43.62	BEI_FL16S
SRR9089358.29908	1473	51.39	35.45	BEI_FL16S
SRR9089358.29909	1464	54.99	63.91	BEI_FL16S
SRR9089358.29910	1479	52.67	54.93	BEI_FL16S
SRR9089358.29911	1389	55.80	74.84	BEI_FL16S
SRR9089358.29912	1426	50.63	50.44	BEI_FL16S
SRR9089358.29913	1471	52.28	32.58	BEI_FL16S
SRR9089358.29914	1473	51.39	67.54	BEI_FL16S
SRR9089358.29915	1472	51.36	57.61	BEI_FL16S
SRR9089358.29916	1476	51.42	34.30	BEI_FL16S
SRR9089358.29917	1388	55.84	36.42	BEI_FL16S
SRR9089358.29918	1479	52.67	79.34	BEI_FL16S
SRR9089358.29919	1479	52.67	34.99	BEI_FL16S
SRR9089358.29920	1472	51.29	48.71	BEI_FL16S
SRR9089358.29921	1479	52.67	33.22	BEI_FL16S
SRR9089358.29922	1464	54.85	81.13	BEI_FL16S
SRR9089358.29923	1471	52.28	42.08	BEI_FL16S
SRR9089358.29924	1389	55.80	45.24	BEI_FL16S
SRR9089358.29925	1479	52.67	56.66	BEI_FL16S
SRR9089358.29926	1477	51.46	30.73	BEI_FL16S
SRR9089358.29927	1463	54.96	32.80	BEI_FL16S
SRR9089358.29928	1479	52.67	49.57	BEI_FL16S
SRR9089358.29929	1480	52.70	48.97	BEI_FL16S
SRR9089358.29930	1464	54.99	34.57	BEI_FL16S
SRR9089358.29931	1479	52.67	44.13	BEI_FL16S
SRR9089358.29932	1473	51.46	36.65	BEI_FL16S
SRR9089358.29933	1479	52.74	53.77	BEI_FL16S
SRR9089358.29934	1464	54.78	45.65	BEI_FL16S
SRR9089358.29936	1465	54.81	34.40	BEI_FL16S
SRR9089358.29937	1479	52.54	36.18	BEI_FL16S
SRR9089358.29938	1479	52.67	35.15	BEI_FL16S
SRR9089358.29939	1479	52.74	47.70	BEI_FL16S
SRR9089358.29940	1473	51.39	68.60	BEI_FL16S
SRR9089358.29941	1479	52.67	42.69	BEI_FL16S
SRR9089358.29942	1464	54.99	62.65	BEI_FL16S
SRR9089358.29943	1479	52.67	64.95	BEI_FL16S
SRR9089358.29944	1480	52.70	41.89	BEI_FL16S
SRR9089358.29945	1471	52.28	46.52	BEI_FL16S
SRR9089358.29946	1472	51.43	48.23	BEI_FL16S
SRR9089358.29947	1481	52.60	33.19	BEI_FL16S
SRR9089358.29948	1473	51.39	55.52	BEI_FL16S
SRR9089358.29949	1471	52.28	35.50	BEI_FL16S
SRR9089358.29950	1479	52.67	60.53	BEI_FL16S
SRR9089358.29951	1479	52.74	50.62	BEI_FL16S
SRR9089358.29952	1473	53.63	69.58	BEI_FL16S
SRR9089358.29953	1465	54.81	35.56	BEI_FL16S
SRR9089358.29954	1474	51.29	48.72	BEI_FL16S
SRR9089358.29955	1473	53.63	56.82	BEI_FL16S
SRR9089358.29956	1472	51.43	39.17	BEI_FL16S
SRR9089358.29957	1473	51.39	39.03	BEI_FL16S
SRR9089358.29958	1474	51.42	35.55	BEI_FL16S
SRR9089358.29959	1479	52.67	61.12	BEI_FL16S
SRR9089358.29960	1479	52.67	49.87	BEI_FL16S
SRR9089358.29961	1389	55.87	36.55	BEI_FL16S
SRR9089358.29962	1473	51.39	58.47	BEI_FL16S
SRR9089358.29963	1479	52.74	52.26	BEI_FL16S
SRR9089358.29964	1465	55.02	38.10	BEI_FL16S
SRR9089358.29965	1473	51.39	32.65	BEI_FL16S
SRR9089358.29966	1473	51.39	39.06	BEI_FL16S
SRR9089358.29967	1389	55.80	50.36	BEI_FL16S
SRR9089358.29968	1464	54.85	69.32	BEI_FL16S
SRR9089358.29969	1473	51.39	36.67	BEI_FL16S
SRR9089358.29970	1479	52.67	39.70	BEI_FL16S
SRR9089358.29971	1479	52.67	45.67	BEI_FL16S
SRR9089358.29972	1466	54.91	39.60	BEI_FL16S
SRR9089358.29973	1474	51.09	68.61	BEI_FL16S
SRR9089358.29974	1473	51.39	40.69	BEI_FL16S
SRR9089358.29975	1473	53.77	68.59	BEI_FL16S
SRR9089358.29976	1464	54.99	47.77	BEI_FL16S
SRR9089358.29977	1479	52.67	52.06	BEI_FL16S
SRR9089358.29978	1473	51.39	39.62	BEI_FL16S
SRR9089358.29979	1473	51.46	68.84	BEI_FL16S
SRR9089358.29980	1480	52.70	34.07	BEI_FL16S
SRR9089358.29981	1475	51.39	38.70	BEI_FL16S
SRR9089358.29982	1473	51.46	54.42	BEI_FL16S
SRR9089358.29983	1480	52.64	50.06	BEI_FL16S
SRR9089358.29984	1464	54.85	62.46	BEI_FL16S
SRR9089358.29985	1475	51.53	34.19	BEI_FL16S
SRR9089358.29986	1473	51.39	78.43	BEI_FL16S
SRR9089358.29987	1464	54.85	80.25	BEI_FL16S
SRR9089358.29988	1473	51.39	42.40	BEI_FL16S
SRR9089358.29989	1479	52.67	54.68	BEI_FL16S
SRR9089358.29990	1464	54.85	35.12	BEI_FL16S
SRR9089358.29991	1473	53.70	40.62	BEI_FL16S
SRR9089358.29992	1473	51.39	45.29	BEI_FL16S
SRR9089358.29993	1464	54.78	39.49	BEI_FL16S
SRR9089358.29994	1475	51.32	30.60	BEI_FL16S
SRR9089358.29995	1389	55.80	41.28	BEI_FL16S
SRR9089358.29996	1464	54.85	36.08	BEI_FL16S
SRR9089358.29997	1473	51.39	67.87	BEI_FL16S
SRR9089358.29998	1473	51.39	39.19	BEI_FL16S
SRR9089358.29999	1472	53.19	39.27	BEI_FL16S
SRR9089358.30000	1473	51.39	41.83	BEI_FL16S
SRR9089358.30001	1479	52.67	54.29	BEI_FL16S
SRR9089358.30002	1479	52.67	32.90	BEI_FL16S
SRR9089358.30003	1473	51.39	39.47	BEI_FL16S
SRR9089358.30004	1479	52.67	33.43	BEI_FL16S
SRR9089358.30005	1473	51.39	64.91	BEI_FL16S
SRR9089358.30006	1473	51.39	36.05	BEI_FL16S
SRR9089358.30007	1474	51.36	33.58	BEI_FL16S
SRR9089358.30008	1389	55.80	30.39	BEI_FL16S
SRR9089358.30009	1479	52.74	72.60	BEI_FL16S
SRR9089358.30010	1389	55.80	44.71	BEI_FL16S
SRR9089358.30011	1474	51.15	59.34	BEI_FL16S
SRR9089358.30012	1479	51.32	30.58	BEI_FL16S
SRR9089358.30013	1389	55.72	46.42	BEI_FL16S
SRR9089358.30014	1479	52.74	36.59	BEI_FL16S
SRR9089358.30015	1473	51.39	59.64	BEI_FL16S
SRR9089358.30016	1464	55.05	89.54	BEI_FL16S
SRR9089358.30017	1389	55.80	64.62	BEI_FL16S
SRR9089358.30018	1464	55.05	66.95	BEI_FL16S
SRR9089358.30019	1479	52.74	63.47	BEI_FL16S
SRR9089358.30020	1465	54.81	39.16	BEI_FL16S
SRR9089358.30021	1474	51.22	64.43	BEI_FL16S
SRR9089358.30022	1479	52.67	61.57	BEI_FL16S
SRR9089358.30023	1464	54.99	75.20	BEI_FL16S
SRR9089358.30024	1480	52.70	30.40	BEI_FL16S
SRR9089358.30025	1478	51.15	30.47	BEI_FL16S
SRR9089358.30026	1472	51.36	40.74	BEI_FL16S
SRR9089358.30027	1476	51.49	31.54	BEI_FL16S
SRR9089358.30028	1473	51.32	46.90	BEI_FL16S
SRR9089358.30029	1446	57.47	31.66	BEI_FL16S
SRR9089358.30030	1479	52.67	55.55	BEI_FL16S
SRR9089358.30031	1389	55.72	34.09	BEI_FL16S
SRR9089358.30032	1473	51.39	58.62	BEI_FL16S
SRR9089358.30033	1473	51.39	35.05	BEI_FL16S
SRR9089358.30034	1478	52.71	47.62	BEI_FL16S
SRR9089358.30035	1473	51.39	49.54	BEI_FL16S
SRR9089358.30036	1473	51.39	43.64	BEI_FL16S
SRR9089358.30037	1473	51.39	37.94	BEI_FL16S
SRR9089358.30038	1475	51.39	31.20	BEI_FL16S
SRR9089358.30039	1472	53.80	32.10	BEI_FL16S
SRR9089358.30041	1473	53.70	57.01	BEI_FL16S
SRR9089358.30042	1463	55.02	34.44	BEI_FL16S
SRR9089358.30043	1473	51.32	48.85	BEI_FL16S
SRR9089358.30044	1473	51.46	36.62	BEI_FL16S
SRR9089358.30045	1481	52.60	34.15	BEI_FL16S
SRR9089358.30046	1481	52.67	38.94	BEI_FL16S
SRR9089358.30047	1473	51.39	38.73	BEI_FL16S
SRR9089358.30048	1473	51.39	77.73	BEI_FL16S
SRR9089358.30049	1475	51.32	31.51	BEI_FL16S
SRR9089358.30050	1471	52.28	35.50	BEI_FL16S
SRR9089358.30051	1464	54.78	40.70	BEI_FL16S
SRR9089358.30052	1473	51.32	54.50	BEI_FL16S
SRR9089358.30053	1474	51.42	35.38	BEI_FL16S
SRR9089358.30054	1479	52.60	42.63	BEI_FL16S
SRR9089358.30055	1479	52.74	30.18	BEI_FL16S
SRR9089358.30056	1464	55.05	64.74	BEI_FL16S
SRR9089358.30057	1464	54.85	62.33	BEI_FL16S
SRR9089358.30058	1470	52.31	42.33	BEI_FL16S
SRR9089358.30059	1471	52.28	39.34	BEI_FL16S
SRR9089358.30060	1473	51.39	33.92	BEI_FL16S
SRR9089358.30061	1463	54.41	34.68	BEI_FL16S
SRR9089358.30062	1462	54.79	32.78	BEI_FL16S
SRR9089358.30063	1473	51.46	35.50	BEI_FL16S
SRR9089358.30064	1471	52.28	51.60	BEI_FL16S
SRR9089358.30065	1478	52.57	33.92	BEI_FL16S
SRR9089358.30066	1478	52.71	33.74	BEI_FL16S
SRR9089358.30068	1464	54.85	59.86	BEI_FL16S
SRR9089358.30069	1473	51.32	57.47	BEI_FL16S
SRR9089358.30070	1473	51.32	42.70	BEI_FL16S
SRR9089358.30071	1479	52.67	47.68	BEI_FL16S
SRR9089358.30072	1468	54.90	32.79	BEI_FL16S
SRR9089358.30073	1471	52.28	86.14	BEI_FL16S
SRR9089358.30074	1479	52.67	68.01	BEI_FL16S
SRR9089358.30075	1464	54.85	32.42	BEI_FL16S
SRR9089358.30076	1495	52.24	43.88	BEI_FL16S
SRR9089358.30077	1473	51.46	66.60	BEI_FL16S
SRR9089358.30078	1482	52.63	32.15	BEI_FL16S
SRR9089358.30079	1479	52.67	42.81	BEI_FL16S
SRR9089358.30080	1464	54.85	63.64	BEI_FL16S
SRR9089358.30081	1474	51.36	58.62	BEI_FL16S
SRR9089358.30082	1479	52.67	32.26	BEI_FL16S
SRR9089358.30083	1479	52.67	38.33	BEI_FL16S
SRR9089358.30084	1479	52.60	42.83	BEI_FL16S
SRR9089358.30085	1478	52.64	36.42	BEI_FL16S
SRR9089358.30086	1472	51.49	40.84	BEI_FL16S
SRR9089358.30087	1473	51.46	53.23	BEI_FL16S
SRR9089358.30088	1479	52.74	47.63	BEI_FL16S
SRR9089358.30089	1474	53.60	40.12	BEI_FL16S
SRR9089358.30090	1479	52.67	40.43	BEI_FL16S
SRR9089358.30091	1464	54.85	63.68	BEI_FL16S
SRR9089358.30092	1389	55.80	60.19	BEI_FL16S
SRR9089358.30093	1464	54.85	71.82	BEI_FL16S
SRR9089358.30094	1479	52.67	72.42	BEI_FL16S
SRR9089358.30095	1389	55.80	62.88	BEI_FL16S
SRR9089358.30096	1465	55.02	32.38	BEI_FL16S
SRR9089358.30097	1463	54.82	29.98	BEI_FL16S
