#id	length	GC	avg.qual	sample
SRR9089358.30237	1544	51.10	48.61	BEI_FL16S
SRR9089358.30238	1539	51.07	37.65	BEI_FL16S
SRR9089358.30239	1532	54.31	31.78	BEI_FL16S
SRR9089358.30240	1551	52.29	47.58	BEI_FL16S
SRR9089358.30241	1547	51.00	31.35	BEI_FL16S
SRR9089358.30242	1544	51.04	37.34	BEI_FL16S
SRR9089358.30243	1551	52.29	31.14	BEI_FL16S
SRR9089358.30244	1460	55.21	41.51	BEI_FL16S
SRR9089358.30245	1535	54.20	39.51	BEI_FL16S
SRR9089358.30246	1550	52.32	39.01	BEI_FL16S
SRR9089358.30247	1455	55.33	34.87	BEI_FL16S
SRR9089358.30248	1550	52.19	37.86	BEI_FL16S
SRR9089358.30249	1544	51.04	43.79	BEI_FL16S
SRR9089358.30250	1550	52.26	75.16	BEI_FL16S
SRR9089358.30251	1530	54.51	36.37	BEI_FL16S
SRR9089358.30252	1541	51.85	34.61	BEI_FL16S
SRR9089358.30253	1543	50.94	34.01	BEI_FL16S
SRR9089358.30254	1535	54.53	41.13	BEI_FL16S
SRR9089358.30255	1544	50.97	32.81	BEI_FL16S
SRR9089358.30256	1544	51.10	36.74	BEI_FL16S
SRR9089358.30257	1544	51.04	66.46	BEI_FL16S
SRR9089358.30258	1542	51.10	44.35	BEI_FL16S
SRR9089358.30259	1544	51.04	37.36	BEI_FL16S
SRR9089358.30260	1535	54.40	48.76	BEI_FL16S
SRR9089358.30261	1551	52.29	31.60	BEI_FL16S
SRR9089358.30262	1550	52.39	41.03	BEI_FL16S
SRR9089358.30263	1460	55.27	65.83	BEI_FL16S
SRR9089358.30264	1544	51.17	39.19	BEI_FL16S
SRR9089358.30265	1544	51.04	53.86	BEI_FL16S
SRR9089358.30266	1544	51.04	41.58	BEI_FL16S
SRR9089358.30267	1547	52.29	31.37	BEI_FL16S
SRR9089358.30268	1535	54.59	44.20	BEI_FL16S
SRR9089358.30269	1550	52.39	35.01	BEI_FL16S
SRR9089358.30270	1535	54.27	46.80	BEI_FL16S
SRR9089358.30271	1543	50.94	41.73	BEI_FL16S
SRR9089358.30272	1543	51.07	45.63	BEI_FL16S
SRR9089358.30273	1542	51.82	39.81	BEI_FL16S
SRR9089358.30274	1550	52.39	64.59	BEI_FL16S
SRR9089358.30275	1506	52.19	40.48	BEI_FL16S
SRR9089358.30276	1550	52.32	56.88	BEI_FL16S
SRR9089358.30277	1535	54.40	43.86	BEI_FL16S
SRR9089358.30278	1534	54.30	52.22	BEI_FL16S
SRR9089358.30279	1544	51.17	35.39	BEI_FL16S
SRR9089358.30280	1535	54.33	33.62	BEI_FL16S
SRR9089358.30281	1544	51.10	62.80	BEI_FL16S
SRR9089358.30282	1552	52.26	31.62	BEI_FL16S
SRR9089358.30283	1544	51.17	44.32	BEI_FL16S
SRR9089358.30284	1542	51.10	53.29	BEI_FL16S
SRR9089358.30285	1531	53.30	35.73	BEI_FL16S
SRR9089358.30286	1550	52.45	63.54	BEI_FL16S
SRR9089358.30287	1546	51.10	33.88	BEI_FL16S
SRR9089358.30288	1536	54.49	33.31	BEI_FL16S
SRR9089358.30289	1543	51.98	34.26	BEI_FL16S
SRR9089358.30290	1541	51.01	38.31	BEI_FL16S
SRR9089358.30291	1535	54.66	58.62	BEI_FL16S
SRR9089358.30292	1460	55.14	37.47	BEI_FL16S
SRR9089358.30293	1544	51.04	43.04	BEI_FL16S
SRR9089358.30294	1550	51.03	30.94	BEI_FL16S
SRR9089358.30295	1548	52.20	37.44	BEI_FL16S
SRR9089358.30296	1535	54.33	49.76	BEI_FL16S
SRR9089358.30297	1550	52.45	41.90	BEI_FL16S
SRR9089358.30298	1544	51.10	75.17	BEI_FL16S
SRR9089358.30299	1543	51.07	33.77	BEI_FL16S
SRR9089358.30300	1550	52.19	30.58	BEI_FL16S
SRR9089358.30301	1461	55.37	30.08	BEI_FL16S
SRR9089358.30302	1544	50.78	33.09	BEI_FL16S
SRR9089358.30303	1546	50.97	33.00	BEI_FL16S
SRR9089358.30304	1505	52.23	38.15	BEI_FL16S
SRR9089358.30305	1549	52.29	37.82	BEI_FL16S
SRR9089358.30306	1534	54.30	38.74	BEI_FL16S
SRR9089358.30307	1530	54.38	30.58	BEI_FL16S
SRR9089358.30308	1542	51.17	39.59	BEI_FL16S
SRR9089358.30309	1550	52.26	54.01	BEI_FL16S
SRR9089358.30310	1548	52.07	38.42	BEI_FL16S
SRR9089358.30311	1549	52.42	35.58	BEI_FL16S
SRR9089358.30312	1552	52.26	38.86	BEI_FL16S
SRR9089358.30313	1544	50.97	48.67	BEI_FL16S
SRR9089358.30314	1544	51.10	42.27	BEI_FL16S
SRR9089358.30315	1551	52.35	33.52	BEI_FL16S
SRR9089358.30316	1550	52.19	53.76	BEI_FL16S
SRR9089358.30317	1550	52.45	50.90	BEI_FL16S
SRR9089358.30318	1545	51.07	32.98	BEI_FL16S
SRR9089358.30319	1550	52.26	48.84	BEI_FL16S
SRR9089358.30320	1540	51.10	36.75	BEI_FL16S
SRR9089358.30321	1549	52.23	49.20	BEI_FL16S
SRR9089358.30322	1550	52.19	32.59	BEI_FL16S
SRR9089358.30323	1552	52.32	30.21	BEI_FL16S
SRR9089358.30324	1544	51.04	33.12	BEI_FL16S
SRR9089358.30325	1542	51.95	90.31	BEI_FL16S
SRR9089358.30326	1546	51.10	31.35	BEI_FL16S
SRR9089358.30327	1544	52.27	52.19	BEI_FL16S
SRR9089358.30328	1549	52.29	50.76	BEI_FL16S
SRR9089358.30329	1540	52.53	73.28	BEI_FL16S
SRR9089358.30330	1550	52.45	49.82	BEI_FL16S
SRR9089358.30331	1540	50.97	30.87	BEI_FL16S
SRR9089358.30332	1543	50.94	53.00	BEI_FL16S
SRR9089358.30333	1549	52.36	46.88	BEI_FL16S
SRR9089358.30334	1544	51.17	48.63	BEI_FL16S
SRR9089358.30335	1544	51.10	30.39	BEI_FL16S
SRR9089358.30336	1533	54.34	31.14	BEI_FL16S
SRR9089358.30337	1550	52.26	41.84	BEI_FL16S
SRR9089358.30338	1535	54.33	35.02	BEI_FL16S
SRR9089358.30339	1545	50.94	35.61	BEI_FL16S
SRR9089358.30340	1543	51.07	43.84	BEI_FL16S
SRR9089358.30341	1544	53.24	40.93	BEI_FL16S
SRR9089358.30342	1543	51.00	38.19	BEI_FL16S
SRR9089358.30343	1459	55.31	33.47	BEI_FL16S
SRR9089358.30344	1544	51.04	33.29	BEI_FL16S
SRR9089358.30345	1544	51.04	42.34	BEI_FL16S
SRR9089358.30346	1535	54.33	52.19	BEI_FL16S
SRR9089358.30347	1550	52.32	31.04	BEI_FL16S
SRR9089358.30348	1544	51.23	57.16	BEI_FL16S
SRR9089358.30349	1549	52.42	53.79	BEI_FL16S
SRR9089358.30350	1540	50.84	37.90	BEI_FL16S
SRR9089358.30351	1534	54.17	39.13	BEI_FL16S
SRR9089358.30352	1550	52.26	38.78	BEI_FL16S
SRR9089358.30353	1546	51.55	30.23	BEI_FL16S
SRR9089358.30354	1535	54.46	38.84	BEI_FL16S
SRR9089358.30355	1586	51.58	30.96	BEI_FL16S
SRR9089358.30356	1550	52.32	52.38	BEI_FL16S
SRR9089358.30357	1545	53.14	34.80	BEI_FL16S
SRR9089358.30358	1548	52.20	39.84	BEI_FL16S
SRR9089358.30359	1550	52.26	46.77	BEI_FL16S
SRR9089358.30360	1535	54.40	53.57	BEI_FL16S
SRR9089358.30361	1550	52.32	36.18	BEI_FL16S
SRR9089358.30362	1544	51.10	52.40	BEI_FL16S
SRR9089358.30363	1544	51.10	71.66	BEI_FL16S
SRR9089358.30364	2996	53.14	30.51	BEI_FL16S
SRR9089358.30365	1549	52.16	44.38	BEI_FL16S
SRR9089358.30366	1544	50.97	42.85	BEI_FL16S
SRR9089358.30367	1544	53.17	59.85	BEI_FL16S
SRR9089358.30368	1546	52.33	42.66	BEI_FL16S
SRR9089358.30369	1544	51.10	46.19	BEI_FL16S
SRR9089358.30370	1541	51.07	50.73	BEI_FL16S
SRR9089358.30371	1550	52.19	30.79	BEI_FL16S
SRR9089358.30372	1550	52.39	47.01	BEI_FL16S
SRR9089358.30373	1551	52.29	47.00	BEI_FL16S
SRR9089358.30374	1543	51.07	67.54	BEI_FL16S
SRR9089358.30375	1544	51.23	44.71	BEI_FL16S
SRR9089358.30376	1550	52.39	76.79	BEI_FL16S
SRR9089358.30377	1550	52.26	62.63	BEI_FL16S
SRR9089358.30378	1551	52.35	45.90	BEI_FL16S
SRR9089358.30379	1551	52.29	36.11	BEI_FL16S
SRR9089358.30380	1550	52.32	89.30	BEI_FL16S
SRR9089358.30381	1503	52.50	32.38	BEI_FL16S
SRR9089358.30382	1550	52.26	32.56	BEI_FL16S
SRR9089358.30383	1523	51.21	40.28	BEI_FL16S
SRR9089358.30384	1544	51.10	46.24	BEI_FL16S
SRR9089358.30385	1535	54.46	34.70	BEI_FL16S
SRR9089358.30386	1543	51.00	34.99	BEI_FL16S
SRR9089358.30387	1550	52.32	51.67	BEI_FL16S
SRR9089358.30388	1550	52.32	35.88	BEI_FL16S
SRR9089358.30389	1545	50.87	31.48	BEI_FL16S
SRR9089358.30390	1544	51.10	55.86	BEI_FL16S
SRR9089358.30391	1553	52.35	31.05	BEI_FL16S
SRR9089358.30392	1526	54.65	47.22	BEI_FL16S
SRR9089358.30393	1535	54.46	39.67	BEI_FL16S
SRR9089358.30394	1535	54.40	35.18	BEI_FL16S
SRR9089358.30395	1536	54.36	34.51	BEI_FL16S
SRR9089358.30396	1544	51.30	37.83	BEI_FL16S
SRR9089358.30397	1542	52.01	54.65	BEI_FL16S
SRR9089358.30398	1550	52.32	39.32	BEI_FL16S
SRR9089358.30399	1504	52.39	37.39	BEI_FL16S
SRR9089358.30400	1545	53.33	64.08	BEI_FL16S
SRR9089358.30401	1535	54.27	57.89	BEI_FL16S
SRR9089358.30402	1551	52.16	42.93	BEI_FL16S
SRR9089358.30403	1543	52.37	31.43	BEI_FL16S
SRR9089358.30404	1550	52.32	34.72	BEI_FL16S
SRR9089358.30405	1544	50.78	40.02	BEI_FL16S
SRR9089358.30406	1548	52.39	30.82	BEI_FL16S
SRR9089358.30407	1550	52.32	40.75	BEI_FL16S
SRR9089358.30408	1535	54.33	57.20	BEI_FL16S
SRR9089358.30409	1547	51.07	33.18	BEI_FL16S
SRR9089358.30410	1507	52.22	30.79	BEI_FL16S
SRR9089358.30411	1535	54.40	52.56	BEI_FL16S
SRR9089358.30412	1546	51.10	33.28	BEI_FL16S
SRR9089358.30413	1544	50.58	42.09	BEI_FL16S
SRR9089358.30414	1549	52.49	37.86	BEI_FL16S
SRR9089358.30415	1545	53.14	35.36	BEI_FL16S
SRR9089358.30416	1549	52.23	46.84	BEI_FL16S
SRR9089358.30417	1544	50.84	37.87	BEI_FL16S
SRR9089358.30418	1544	51.04	57.49	BEI_FL16S
SRR9089358.30419	1545	51.07	36.46	BEI_FL16S
SRR9089358.30420	1535	54.27	46.92	BEI_FL16S
SRR9089358.30421	1550	52.26	52.99	BEI_FL16S
SRR9089358.30422	1537	54.26	31.94	BEI_FL16S
SRR9089358.30423	1523	54.50	43.81	BEI_FL16S
SRR9089358.30424	1544	50.91	39.32	BEI_FL16S
SRR9089358.30425	1505	52.43	67.38	BEI_FL16S
SRR9089358.30426	1532	53.92	39.96	BEI_FL16S
SRR9089358.30427	1550	52.39	49.54	BEI_FL16S
SRR9089358.30428	1536	54.23	36.64	BEI_FL16S
SRR9089358.30429	1537	54.33	42.48	BEI_FL16S
SRR9089358.30430	1550	52.26	52.26	BEI_FL16S
SRR9089358.30431	1545	53.20	47.87	BEI_FL16S
SRR9089358.30432	1543	51.91	60.77	BEI_FL16S
SRR9089358.30433	1540	50.97	32.21	BEI_FL16S
SRR9089358.30434	1550	52.39	30.29	BEI_FL16S
SRR9089358.30435	1497	50.43	38.30	BEI_FL16S
SRR9089358.30436	1545	52.23	31.28	BEI_FL16S
SRR9089358.30437	1535	54.33	52.30	BEI_FL16S
SRR9089358.30438	1543	53.27	34.63	BEI_FL16S
SRR9089358.30439	1546	50.97	31.85	BEI_FL16S
SRR9089358.30440	1544	51.04	57.62	BEI_FL16S
SRR9089358.30441	1550	52.32	52.38	BEI_FL16S
SRR9089358.30442	1551	52.29	50.56	BEI_FL16S
SRR9089358.30443	1550	52.26	67.48	BEI_FL16S
SRR9089358.30444	1550	52.13	36.04	BEI_FL16S
SRR9089358.30445	1544	51.17	33.49	BEI_FL16S
SRR9089358.30446	1544	50.91	32.62	BEI_FL16S
SRR9089358.30447	1550	52.39	50.44	BEI_FL16S
SRR9089358.30448	1551	52.42	36.08	BEI_FL16S
SRR9089358.30449	1535	54.20	33.87	BEI_FL16S
SRR9089358.30450	1535	54.20	32.65	BEI_FL16S
SRR9089358.30451	1545	51.13	44.55	BEI_FL16S
SRR9089358.30452	1541	53.28	32.55	BEI_FL16S
SRR9089358.30453	1544	53.17	46.12	BEI_FL16S
SRR9089358.30454	1545	51.07	36.53	BEI_FL16S
SRR9089358.30455	1533	54.47	40.40	BEI_FL16S
SRR9089358.30456	1551	52.22	31.65	BEI_FL16S
SRR9089358.30457	1550	52.26	38.28	BEI_FL16S
SRR9089358.30458	1550	52.19	63.54	BEI_FL16S
SRR9089358.30459	1551	52.35	32.66	BEI_FL16S
SRR9089358.30460	1548	52.26	52.51	BEI_FL16S
SRR9089358.30461	1536	50.85	65.82	BEI_FL16S
SRR9089358.30462	1504	52.26	35.59	BEI_FL16S
SRR9089358.30463	1547	52.42	42.19	BEI_FL16S
SRR9089358.30464	1550	52.39	55.68	BEI_FL16S
SRR9089358.30465	1544	51.17	51.96	BEI_FL16S
SRR9089358.30466	1551	52.22	42.77	BEI_FL16S
SRR9089358.30467	1544	51.10	42.88	BEI_FL16S
SRR9089358.30468	1550	52.45	36.74	BEI_FL16S
SRR9089358.30469	1536	54.43	35.39	BEI_FL16S
SRR9089358.30470	1544	51.10	41.01	BEI_FL16S
SRR9089358.30471	1548	52.39	33.27	BEI_FL16S
SRR9089358.30472	1544	51.04	51.23	BEI_FL16S
SRR9089358.30473	1535	54.46	34.79	BEI_FL16S
SRR9089358.30474	1543	51.13	31.21	BEI_FL16S
SRR9089358.30475	1550	52.26	38.30	BEI_FL16S
SRR9089358.30476	1535	54.27	55.26	BEI_FL16S
SRR9089358.30477	1462	55.20	31.34	BEI_FL16S
SRR9089358.30478	1549	52.36	34.93	BEI_FL16S
SRR9089358.30479	1549	52.42	43.76	BEI_FL16S
SRR9089358.30480	1544	51.04	48.80	BEI_FL16S
SRR9089358.30481	1541	51.91	41.86	BEI_FL16S
SRR9089358.30482	1544	51.23	38.25	BEI_FL16S
SRR9089358.30483	1543	51.00	34.76	BEI_FL16S
SRR9089358.30484	1545	51.07	42.43	BEI_FL16S
SRR9089358.30485	1534	54.43	33.32	BEI_FL16S
SRR9089358.30486	1550	52.19	38.90	BEI_FL16S
SRR9089358.30487	1549	52.29	33.79	BEI_FL16S
SRR9089358.30488	1544	53.24	47.73	BEI_FL16S
SRR9089358.30489	1544	51.17	51.90	BEI_FL16S
SRR9089358.30490	1542	51.95	42.88	BEI_FL16S
SRR9089358.30491	1535	54.53	56.58	BEI_FL16S
SRR9089358.30492	1550	52.19	30.28	BEI_FL16S
SRR9089358.30493	1550	52.39	36.07	BEI_FL16S
SRR9089358.30494	1544	51.04	37.49	BEI_FL16S
SRR9089358.30495	1544	51.23	53.71	BEI_FL16S
SRR9089358.30496	1548	52.52	35.44	BEI_FL16S
SRR9089358.30497	1549	52.23	71.83	BEI_FL16S
SRR9089358.30498	1535	54.40	59.65	BEI_FL16S
SRR9089358.30499	1545	50.74	41.26	BEI_FL16S
SRR9089358.30500	1550	52.32	36.88	BEI_FL16S
SRR9089358.30501	1544	51.04	33.08	BEI_FL16S
SRR9089358.30502	1542	51.95	47.12	BEI_FL16S
SRR9089358.30503	1507	52.29	32.91	BEI_FL16S
SRR9089358.30504	1460	55.34	41.35	BEI_FL16S
SRR9089358.30505	1544	51.10	32.94	BEI_FL16S
SRR9089358.30506	1536	54.43	31.87	BEI_FL16S
SRR9089358.30507	1543	51.00	32.21	BEI_FL16S
SRR9089358.30508	1544	50.97	44.67	BEI_FL16S
SRR9089358.30509	1544	50.97	43.25	BEI_FL16S
SRR9089358.30510	1545	50.87	58.91	BEI_FL16S
SRR9089358.30511	1545	51.07	41.70	BEI_FL16S
SRR9089358.30512	1551	52.22	38.46	BEI_FL16S
SRR9089358.30513	1550	52.26	39.35	BEI_FL16S
SRR9089358.30514	1544	50.97	63.77	BEI_FL16S
SRR9089358.30515	1550	52.26	41.24	BEI_FL16S
SRR9089358.30516	1545	53.33	32.11	BEI_FL16S
SRR9089358.30517	1535	54.40	30.24	BEI_FL16S
SRR9089358.30518	1549	52.42	35.90	BEI_FL16S
SRR9089358.30519	1505	52.62	30.50	BEI_FL16S
SRR9089358.30520	1544	50.84	33.80	BEI_FL16S
SRR9089358.30521	1546	52.26	40.22	BEI_FL16S
SRR9089358.30522	1535	54.33	47.16	BEI_FL16S
SRR9089358.30523	1546	51.03	32.75	BEI_FL16S
SRR9089358.30524	1550	52.39	46.67	BEI_FL16S
SRR9089358.30525	1535	54.40	32.85	BEI_FL16S
SRR9089358.30526	1543	51.13	35.81	BEI_FL16S
SRR9089358.30527	1505	52.43	38.26	BEI_FL16S
SRR9089358.30528	1550	52.39	33.26	BEI_FL16S
SRR9089358.30529	1545	51.13	45.89	BEI_FL16S
SRR9089358.30530	1534	51.04	60.72	BEI_FL16S
SRR9089358.30531	1549	52.23	37.08	BEI_FL16S
SRR9089358.30532	1548	52.33	35.89	BEI_FL16S
SRR9089358.30533	1544	51.04	43.97	BEI_FL16S
SRR9089358.30534	1550	52.39	31.44	BEI_FL16S
SRR9089358.30535	1550	52.32	58.42	BEI_FL16S
SRR9089358.30536	1538	54.16	30.15	BEI_FL16S
SRR9089358.30537	3095	51.66	31.27	BEI_FL16S
SRR9089358.30538	1544	53.30	52.73	BEI_FL16S
SRR9089358.30539	1549	52.36	49.87	BEI_FL16S
SRR9089358.30540	1550	52.26	48.76	BEI_FL16S
SRR9089358.30541	1535	54.33	49.93	BEI_FL16S
SRR9089358.30542	1551	52.29	47.23	BEI_FL16S
SRR9089358.30543	1503	52.30	30.40	BEI_FL16S
SRR9089358.30544	1550	52.26	30.22	BEI_FL16S
SRR9089358.30545	1545	51.00	36.52	BEI_FL16S
SRR9089358.30546	1550	52.32	44.89	BEI_FL16S
SRR9089358.30547	1557	50.74	35.71	BEI_FL16S
SRR9089358.30548	1535	54.33	52.80	BEI_FL16S
SRR9089358.30549	1460	55.27	34.63	BEI_FL16S
SRR9089358.30550	1460	55.21	41.24	BEI_FL16S
SRR9089358.30551	1550	52.32	63.51	BEI_FL16S
SRR9089358.30552	1551	52.29	37.23	BEI_FL16S
SRR9089358.30553	1544	51.04	36.16	BEI_FL16S
SRR9089358.30554	1550	52.39	55.90	BEI_FL16S
SRR9089358.30555	1536	54.62	37.31	BEI_FL16S
SRR9089358.30556	1544	51.04	37.49	BEI_FL16S
SRR9089358.30557	1549	52.23	34.64	BEI_FL16S
SRR9089358.30558	1537	54.39	31.88	BEI_FL16S
SRR9089358.30559	1506	52.32	35.07	BEI_FL16S
SRR9089358.30560	1534	53.98	51.85	BEI_FL16S
SRR9089358.30561	1550	52.32	78.61	BEI_FL16S
SRR9089358.30562	1543	52.37	48.65	BEI_FL16S
SRR9089358.30563	1537	51.14	43.14	BEI_FL16S
SRR9089358.30564	1543	51.78	30.80	BEI_FL16S
SRR9089358.30565	1550	52.32	41.19	BEI_FL16S
SRR9089358.30566	1536	54.56	34.21	BEI_FL16S
SRR9089358.30567	1544	51.10	35.15	BEI_FL16S
SRR9089358.30568	1536	54.23	39.51	BEI_FL16S
SRR9089358.30569	2919	52.52	32.79	BEI_FL16S
SRR9089358.30570	1543	51.91	32.67	BEI_FL16S
SRR9089358.30571	1550	52.19	89.24	BEI_FL16S
SRR9089358.30572	1535	54.27	40.57	BEI_FL16S
SRR9089358.30573	1549	52.16	36.50	BEI_FL16S
SRR9089358.30574	1542	51.82	76.85	BEI_FL16S
SRR9089358.30575	1544	51.04	57.94	BEI_FL16S
SRR9089358.30576	1545	51.13	33.92	BEI_FL16S
SRR9089358.30577	1550	52.39	32.84	BEI_FL16S
SRR9089358.30578	1544	51.17	47.82	BEI_FL16S
SRR9089358.30579	1544	51.04	47.48	BEI_FL16S
SRR9089358.30580	1536	54.36	48.13	BEI_FL16S
SRR9089358.30581	1550	52.39	39.03	BEI_FL16S
SRR9089358.30582	1549	52.23	45.55	BEI_FL16S
SRR9089358.30583	1548	52.13	34.83	BEI_FL16S
SRR9089358.30584	1543	53.34	35.34	BEI_FL16S
SRR9089358.30585	1456	55.22	80.30	BEI_FL16S
SRR9089358.30586	1544	51.04	39.75	BEI_FL16S
SRR9089358.30587	1546	51.03	32.54	BEI_FL16S
SRR9089358.30588	1504	52.26	32.43	BEI_FL16S
SRR9089358.30589	1541	52.50	35.07	BEI_FL16S
SRR9089358.30590	1551	52.22	35.87	BEI_FL16S
SRR9089358.30591	1535	54.59	41.04	BEI_FL16S
SRR9089358.30592	1552	52.26	30.41	BEI_FL16S
SRR9089358.30593	1544	51.04	38.91	BEI_FL16S
SRR9089358.30594	1505	52.36	38.25	BEI_FL16S
SRR9089358.30595	1545	51.13	39.79	BEI_FL16S
SRR9089358.30596	1536	54.43	45.70	BEI_FL16S
SRR9089358.30597	1550	52.32	59.85	BEI_FL16S
SRR9089358.30598	1544	51.17	30.90	BEI_FL16S
SRR9089358.30599	1550	52.26	59.36	BEI_FL16S
SRR9089358.30600	1542	52.33	49.79	BEI_FL16S
SRR9089358.30601	1535	54.20	43.25	BEI_FL16S
SRR9089358.30602	1535	54.27	36.86	BEI_FL16S
SRR9089358.30603	1544	51.04	47.45	BEI_FL16S
SRR9089358.30604	1542	51.04	31.85	BEI_FL16S
SRR9089358.30605	1530	54.31	39.60	BEI_FL16S
SRR9089358.30606	1550	52.45	64.25	BEI_FL16S
SRR9089358.30607	1264	51.66	84.18	BEI_FL16S
SRR9089358.30608	1544	50.91	51.88	BEI_FL16S
SRR9089358.30609	1546	51.03	34.02	BEI_FL16S
SRR9089358.30610	1548	52.20	34.86	BEI_FL16S
SRR9089358.30611	1543	51.07	33.16	BEI_FL16S
SRR9089358.30612	1550	52.45	41.50	BEI_FL16S
SRR9089358.30613	1544	51.04	40.57	BEI_FL16S
SRR9089358.30614	1536	54.36	40.43	BEI_FL16S
SRR9089358.30615	1535	54.53	55.52	BEI_FL16S
SRR9089358.30616	1550	52.26	31.45	BEI_FL16S
SRR9089358.30617	1545	51.00	41.12	BEI_FL16S
SRR9089358.30618	1544	51.04	83.40	BEI_FL16S
SRR9089358.30619	1550	52.32	43.53	BEI_FL16S
SRR9089358.30620	1550	52.32	41.20	BEI_FL16S
SRR9089358.30621	1543	50.81	32.88	BEI_FL16S
SRR9089358.30622	1527	54.35	37.34	BEI_FL16S
SRR9089358.30623	1535	54.33	36.66	BEI_FL16S
SRR9089358.30624	1461	55.17	38.51	BEI_FL16S
SRR9089358.30625	1534	54.50	31.61	BEI_FL16S
SRR9089358.30626	1549	52.23	34.22	BEI_FL16S
SRR9089358.30627	1550	52.39	73.07	BEI_FL16S
SRR9089358.30628	1550	52.32	44.66	BEI_FL16S
SRR9089358.30629	1504	52.53	34.20	BEI_FL16S
SRR9089358.30630	1543	51.07	33.39	BEI_FL16S
SRR9089358.30631	1545	51.00	32.63	BEI_FL16S
SRR9089358.30632	1551	52.22	30.14	BEI_FL16S
SRR9089358.30633	1546	53.30	34.87	BEI_FL16S
SRR9089358.30634	1519	51.15	52.33	BEI_FL16S
SRR9089358.30635	1544	50.97	36.51	BEI_FL16S
SRR9089358.30636	1550	52.32	36.57	BEI_FL16S
SRR9089358.30637	1550	52.19	69.59	BEI_FL16S
SRR9089358.30638	1544	50.91	35.31	BEI_FL16S
SRR9089358.30639	1545	50.68	44.67	BEI_FL16S
SRR9089358.30640	1544	51.10	39.88	BEI_FL16S
SRR9089358.30641	1536	54.36	35.33	BEI_FL16S
SRR9089358.30642	1544	51.23	53.75	BEI_FL16S
SRR9089358.30643	1543	51.00	32.04	BEI_FL16S
SRR9089358.30644	1543	51.20	32.69	BEI_FL16S
SRR9089358.30645	1566	51.79	44.94	BEI_FL16S
SRR9089358.30646	1546	50.91	33.88	BEI_FL16S
SRR9089358.30647	1545	50.94	42.55	BEI_FL16S
SRR9089358.30648	1549	53.26	33.38	BEI_FL16S
SRR9089358.30649	1544	51.04	38.88	BEI_FL16S
SRR9089358.30650	1550	52.32	31.17	BEI_FL16S
SRR9089358.30651	1545	51.07	30.91	BEI_FL16S
SRR9089358.30652	1535	54.33	39.17	BEI_FL16S
SRR9089358.30653	1544	51.10	34.86	BEI_FL16S
SRR9089358.30654	1543	51.00	50.28	BEI_FL16S
SRR9089358.30655	1460	55.21	42.97	BEI_FL16S
SRR9089358.30656	1535	54.27	46.61	BEI_FL16S
SRR9089358.30657	1544	53.17	69.16	BEI_FL16S
SRR9089358.30658	1537	51.01	49.34	BEI_FL16S
SRR9089358.30659	1548	52.33	40.07	BEI_FL16S
SRR9089358.30660	1532	51.04	48.84	BEI_FL16S
SRR9089358.30661	1551	52.35	38.70	BEI_FL16S
SRR9089358.30662	1544	51.17	71.04	BEI_FL16S
SRR9089358.30663	1551	52.29	35.28	BEI_FL16S
SRR9089358.30664	1550	52.32	50.09	BEI_FL16S
SRR9089358.30665	1507	52.42	36.77	BEI_FL16S
SRR9089358.30666	1549	52.36	39.14	BEI_FL16S
SRR9089358.30667	1462	55.34	31.61	BEI_FL16S
SRR9089358.30668	1540	52.40	57.20	BEI_FL16S
SRR9089358.30669	1543	51.07	36.00	BEI_FL16S
SRR9089358.30670	1535	54.46	30.14	BEI_FL16S
SRR9089358.30671	1544	51.10	34.55	BEI_FL16S
SRR9089358.30672	1548	52.45	37.67	BEI_FL16S
SRR9089358.30673	1535	54.59	46.75	BEI_FL16S
SRR9089358.30674	1550	52.13	49.39	BEI_FL16S
SRR9089358.30675	1542	51.88	49.16	BEI_FL16S
SRR9089358.30676	1535	54.46	51.20	BEI_FL16S
SRR9089358.30677	1544	51.30	70.61	BEI_FL16S
SRR9089358.30678	1517	54.58	46.72	BEI_FL16S
SRR9089358.30679	1535	54.66	37.58	BEI_FL16S
SRR9089358.30680	1544	50.71	33.43	BEI_FL16S
SRR9089358.30681	1475	54.92	35.83	BEI_FL16S
SRR9089358.30682	1544	51.75	36.92	BEI_FL16S
SRR9089358.30683	1550	52.26	43.53	BEI_FL16S
SRR9089358.30684	1550	52.39	32.28	BEI_FL16S
SRR9089358.30685	1545	51.07	39.59	BEI_FL16S
SRR9089358.30686	1543	51.07	40.07	BEI_FL16S
SRR9089358.30687	1545	51.13	43.33	BEI_FL16S
SRR9089358.30688	1544	50.97	46.15	BEI_FL16S
SRR9089358.30689	1544	51.10	40.19	BEI_FL16S
SRR9089358.30690	1537	54.20	39.18	BEI_FL16S
SRR9089358.30691	1457	55.25	31.05	BEI_FL16S
SRR9089358.30692	1542	50.91	53.97	BEI_FL16S
SRR9089358.30693	1537	52.31	30.37	BEI_FL16S
SRR9089358.30694	1549	52.23	53.75	BEI_FL16S
SRR9089358.30695	1550	52.26	39.27	BEI_FL16S
SRR9089358.30696	1542	51.82	41.36	BEI_FL16S
SRR9089358.30697	1544	51.10	40.54	BEI_FL16S
SRR9089358.30698	1543	51.13	40.68	BEI_FL16S
SRR9089358.30699	1536	54.17	35.09	BEI_FL16S
SRR9089358.30700	1546	50.91	32.71	BEI_FL16S
SRR9089358.30701	1550	52.26	64.80	BEI_FL16S
SRR9089358.30702	1546	50.97	30.26	BEI_FL16S
