Feature ID	Taxon	Confidence	Assignment Database
a50f8cd34bfc6c2333946f9cc693410d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__JJ008; s__JJ008 sp016720585	95	GTDB r207
2162d21df2720bc7362d37fb9bf7a11e	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Rokubacteriales; f__CSP1-6; g__AR9; s__AR9 sp003221455	100	GTDB r207
b5df099d0b5d257965456a87ce5daf48	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas_A; s__Pseudoxanthomonas A gei	100	GTDB r207
7777dc70a93143f96c0bbf665d683d26	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__AG11; s__AG11 sp002215645	87	GTDB r207
a9a7ae2dcc79daac5a9600b68f8992e8	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Unclassified; s__Unclassified	63	GTDB r207
dce12e5fc7fe521ecea0b91e42a80dce	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium_A; s__Hyphomicrobium A sulfonivorans	99	GTDB r207
c11d8829c6caa32f23cad18785d291d7	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae; g__Casp-actino5; s__Casp-actino5 sp017859785	98	GTDB r207
c7911670a2329dd7c0e88db7911ad4a4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__Unclassified; s__Unclassified	65	GTDB r207
4d29df0f5ee126ed538c0f1020f52d93	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium; s__Unclassified	57	GTDB r207
608081369cb15226774f9b5719c699ce	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Usitatibacteraceae; g__FEB-7; s__Unclassified	74	GTDB r207
952140cdff2d674482a760ff3d2822bf	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__12-FULL-67-14b; s__12-FULL-67-14b sp016871275	100	GTDB r207
92af2270862a61ae0fb57e35873962ac	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__OLB17; s__Unclassified	65	GTDB r207
ec678c7d159f6132603d8585b63e768e	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Fen-336; f__Fen-336; g__WYBL01; s__WYBL01 sp011526565	100	GTDB r207
142bbeb5ebe9a2e7d558cdc2b865901a	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__JACDCH01; g__VFJN01; s__VFJN01 sp009694375	100	GTDB r207
35430a7f71d647790186d58c75157cc1	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__QHXM01; s__QHXM01 sp003222945	100	GTDB r207
e096c2a11db5b8f5a4f4135ed16f493c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Allosphingosinicella; s__Unclassified	42	GTDB r207
ae0d6e0afac50e3eca3e9551d80d7184	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Unclassified; s__Unclassified	51	GTDB r207
7475c108d4f5376949f693d566790838	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__JACDCA01; s__JACDCA01 sp013817065	100	GTDB r207
a769601b9c05d5a802e1c74016fb1e19	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Unclassified; s__Unclassified	78	GTDB r207
59571eb7b606595ff6b000863140f28e	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__JACDCA01; s__JACDCA01 sp013817065	90	GTDB r207
5cb264a41498c6769f1d9a7ac9774e3b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Ohtaekwangia; s__Ohtaekwangia koreensis	90	GTDB r207
c1c8aef3329221131669416e98ea166a	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__SHVA01; s__SHVA01 sp009691195	98	GTDB r207
276d57b099e634031fb8b5dd7cd6f205	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae; g__Dongia; s__Dongia sp000620685	91	GTDB r207
66e12ed4b5b64753b02861277dc661b4	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__UBA7656; f__UBA7656; g__QHVH01; s__QHVH01 sp003222245	81	GTDB r207
4e422edbd785507caacef4487f4b591f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Arenimonas; s__Arenimonas oryziterrae	90	GTDB r207
827e976085b2a6b71359b1d4e7780ed3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Unclassified; s__Unclassified	43	GTDB r207
647541eeaaea41a37e5d90ba14d60794	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Arenimonas; s__Arenimonas daejeonensis	92	GTDB r207
73bd3b228001c1c3a14339ca476fafb2	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Unclassified; s__Unclassified	70	GTDB r207
2704057d9f58c70f63285ba6052880ee	d__Bacteria; p__; c__; o__; f__; g__; s__ soil	100	RefSeq + RDP
b8125e45a21a9d76d943d1c080c20b58	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9; g__JABFSM01; s__JABFSM01 sp013140635	100	GTDB r207
72edf81d8e45447042861cd8411659af	d__Bacteria; p__Planctomycetota; c__MHYJ01; o__WSZJ01; f__WSZJ01; g__WSZJ01; s__WSZJ01 sp009773755	100	GTDB r207
bbd9b043b16d46bb6615db470a4c0091	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__UBA6960; g__BD2-11; s__BD2-11 sp002238605	99	GTDB r207
001e791cd22db6d1d8f6fee3d6e6250d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Unclassified; s__Unclassified	45	GTDB r207
2cd8af6040653d6a1305f1e765fa0308	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Fen-336; f__Fen-336; g__WYBL01; s__WYBL01 sp011526565	100	GTDB r207
4bb95da48b1e9e6671b9a75369d85d0d	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Unclassified; g__Unclassified; s__Unclassified	66	GTDB r207
324ad198471ebfa4e27dbd8aa86bdd71	d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA8108; f__UBA8108; g__UBA8108; s__UBA8108 sp002708465	100	GTDB r207
bb1db477529da94de50fbffe8caa3353	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__12-FULL-67-14b; s__12-FULL-67-14b sp016871275	89	GTDB r207
88c374800978c7e42e7d21c1a6962605	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__QHXM01; s__QHXM01 sp003222945	100	GTDB r207
221e0ea8d96f01d9efed694b0c1b6779	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Usitatibacteraceae; g__FEB-7; s__FEB-7 sp016708825	80	GTDB r207
da2235d21f662c4964304f8bfb19b460	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Unclassified; g__Unclassified; s__Unclassified	26	GTDB r207
9a070a64bde784f54671e13968244035	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__Humisphaera; s__Humisphaera borealis	96	GTDB r207
c2ad6f3a7e09c7cccb1d82579c01a976	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Usitatibacteraceae; g__Unclassified; s__Unclassified	79	GTDB r207
03bad53c0b6c540adb8f1203c5788c1d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Unclassified; s__Unclassified	76	GTDB r207
c08e2c4a2082dcd22c9a9f64650e76fe	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas_B; s__Luteimonas B telluris	100	GTDB r207
542111f6ac9ab8d7beb78b3b209db6f6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Ramlibacter; s__Unclassified	26	GTDB r207
80868203c542061580f0ccc60ac38764	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Usitatibacteraceae; g__FEB-7; s__Unclassified	79	GTDB r207
a440cc57569d237d86bdf8a362b882ec	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__UBA8139; g__Unclassified; s__Unclassified	68	GTDB r207
922ff9c07f1985b8ff5280d40ff0544b	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__SCN-69-37; g__SCN-69-37; s__SCN-69-37 sp001724025	85	GTDB r207
c3b58e41d3138bfffd98ceb30daec15a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Arenimonas; s__Arenimonas oryziterrae	87	GTDB r207
688f14aaa2861fb67978c10aee029224	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Usitatibacteraceae; g__FEB-7; s__Unclassified	46	GTDB r207
625ada040ee7b3813df82bc451819489	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9; g__Unclassified; s__Unclassified	63	GTDB r207
cf2f54c050df494194acf5e53e2511d6	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__UBA5794; f__S012-128; g__S012-128; s__S012-128 sp015488325	94	GTDB r207
adc8f556fd18d2957b7e81e31a9d4b93	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Cellvibrionaceae; g__Cellvibrio; s__Cellvibrio diazotrophicus	100	Silva 138.1
bdc8134bc7e9830788030a9b9bea6e27	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__Steroidobacter; s__Steroidobacter denitrificans	86	GTDB r207
3fd060d79dfe9b89a61ba2c1d88ebcc1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__2-12-FULL-67-15; g__2-12-FULL-67-15; s__2-12-FULL-67-15 sp009693905	100	GTDB r207
37c9286d96dc57af52a597bb8e229d32	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Unclassified; s__Unclassified	55	GTDB r207
384c96288f82c9722fb0af3de00636a9	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9; g__Unclassified; s__Unclassified	57	GTDB r207
ad6bc52267018149929cdf2e3a6d8ca2	d__Bacteria; p__candidate_division_WPS-1; c__; o__; f__; g__; s__ eubacterium	97	RefSeq + RDP
b91b32e7e8cdd8bd4ddb1eb1c9b61f6b	d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__UBA9968; f__UBA9968; g__DP-1; s__DP-1 sp005879605	100	GTDB r207
44b0591acb546e31567c9f72a6052415	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Qipengyuania; s__Qipengyuania vulgaris A	95	GTDB r207
ab7dd2d2d29376238392d94214d23c1f	d__Bacteria; p__Myxococcota_A; c__UBA9160; o__UBA9160; f__UBA9160; g__MYXO; s__MYXO sp905339255	93	GTDB r207
a37947b79b38cd8a8d07da2fa9009944	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__JADKGY01; s__JADKGY01 sp016716665	100	GTDB r207
d92cc7fe606d539e02ae1a63aa9b51b3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Unclassified; s__Unclassified	40	GTDB r207
d3e0f4f48a4879401819e384f2ad6a05	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__Bauldia; s__Bauldia consociata	97	RefSeq + RDP
5b30696bb2c5aa8ba9476506dae77b13	d__Bacteria; p__Actinobacteriota; c__UBA4738; o__UBA4738; f__HRBIN12; g__Unclassified; s__Unclassified	56	GTDB r207
61210aa4aa1528135197e3643e6d3a4e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_B; f__Bacillaceae_B; g__Rossellomorea; s__Rossellomorea vietnamensis	98	GTDB r207
cd1cb74aad2e1f136f0925f259bbe242	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__OLB17; s__Unclassified	70	GTDB r207
ab3cb6684d3ea96cb3486b6d950b3fa1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified	58	GTDB r207
1f180c886a23bed139dd8a16091f92f5	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__RSA9; g__JADGQX01; s__JADGQX01 sp017881445	100	GTDB r207
5dbbd02fb45769b51c5ff2f0e9f0b44b	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__SM1A02; g__Unclassified; s__Unclassified	79	GTDB r207
90770c9e36238dd47a8546d25b0b40fa	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Unclassified; s__Unclassified	79	GTDB r207
b95814d484752aa5bbec9421947994af	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Unclassified; s__Unclassified	16	GTDB r207
afbf3ed18133e73a9ef5c4ddee1cac25	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Casimicrobiaceae; g__VBCG01; s__VBCG01 sp016716425	91	GTDB r207
22d29f94b0559111a4bd2c5e1c1d0020	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomicrobium; s__Unclassified	30	GTDB r207
e82bbb3c3375b0dcf098a8fd354de57c	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__QHXM01; s__QHXM01 sp003222945	100	GTDB r207
8de06a2e2dbd6201017ae43af5d9d9aa	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; g__Unclassified; s__Unclassified	65	GTDB r207
9007ec15494989016e9d3a0c23ba8d7a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Unclassified; s__Unclassified	27	GTDB r207
8ed9c1cfebf8dc93049ce1f2ec934c1b	d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__UTPRO1; f__DP-6; g__DP-3; s__DP-3 sp005888095	81	GTDB r207
605836ae8bcda9d5911e822dd69f3503	d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__UBA9968; f__UBA9968; g__DP-1; s__DP-1 sp005879605	100	GTDB r207
900457f93c8955e68d96499cca2cd5d6	d__Bacteria; p__Eisenbacteria; c__RBG-16-71-46; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified	71	GTDB r207
9d8f415f8e8d301df487c7caa274ca3e	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Sandaracinaceae; g__Sandaracinus; s__Sandaracinus amylolyticus	97	RefSeq + RDP
c5a0c46be2bfcab6d548428166f3fabb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; g__Unclassified; s__Unclassified	69	GTDB r207
8500ed6a7aa71cea8f13937412c2f783	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9; g__Unclassified; s__Unclassified	79	GTDB r207
f02c964e1fac6f058160d9c6533d0574	d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__UTPRO1; f__DP-6; g__DP-3; s__DP-3 sp005888095	100	GTDB r207
321f3b27dd4292f25de39ed59cef8537	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Ramlibacter; s__Ramlibacter soli	91	GTDB r207
7da486d208b580397ff7d0731566a0f2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Chitinophaga; s__Chitinophaga niabensis	100	GTDB r207
4c94f2876dd09be805b419bb9f3a2af9	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__UBA5794; f__S012-128; g__S012-128; s__S012-128 sp015488325	92	GTDB r207
7c4337f7ba6e2dc46d382d1958f305d9	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Unclassified; s__Unclassified	37	GTDB r207
721a054d51d2e6f612a48fc2aebc78f3	d__Bacteria; p__Gemmatimonadetes; c__Longimicrobia; o__Longimicrobiales; f__Longimicrobiaceae; g__Longimicrobium; s__Longimicrobium terrae	97	RefSeq + RDP
b502c0408de328b91a9796c949707d57	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nevskiales; f__Nevskiaceae; g__Unclassified; s__Unclassified	37	GTDB r207
bfe6e12bebf06fda2d8798c90a9d0a6d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Unclassified; s__Unclassified	40	GTDB r207
9c94bb2f3eeb005d26f6e82f4e4698f3	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9; g__JADJOM01; s__Unclassified	60	GTDB r207
d30e8e997d8a34521cb040a9ec222caa	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__SCUD01; s__SCUD01 sp016874295	100	GTDB r207
701e273d4065ff7046eccb286ceae7ad	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter_A; s__Lysobacter A helvus	97	GTDB r207
c16f6f07bb1ae701a42a9a6764efb665	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__JADKGY01; s__JADKGY01 sp016716665	100	GTDB r207
65a6d129f209b2d29bb0bc90c3d8b863	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; g__Unclassified; s__Unclassified	56	GTDB r207
90dd44cf0152317dbc27c1d746e24fa6	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Rokubacteriales; f__CSP1-6; g__AR9; s__AR9 sp003221455	98	GTDB r207
a3f8ebf60490fd939950b4802bf49abe	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__SCUD01; s__SCUD01 sp016874295	100	GTDB r207
01c2ee65caf7b80be120405ce585c24a	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__RSA9; g__JADGQX01; s__JADGQX01 sp017881445	100	GTDB r207
67dc76c0ff4c89d5121fcd98a5f1b28e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Allosphingosinicella; s__Allosphingosinicella deserti	94	GTDB r207
87e2d6697ae34f2125aefb1d02af829c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__JADKGY01; s__JADKGY01 sp016716665	100	GTDB r207
98b982f004a66bf9cc06b97c39fa37e9	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Unclassified; s__Unclassified	65	GTDB r207
fd7bb3cdc633fb8ba6ed420f5c220cbb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Ferruginibacter; s__Ferruginibacter sp016715365	94	GTDB r207
ebb6addcae97bd88ef93fdda622d5922	d__Bacteria; p__; c__; o__; f__; g__; s__ soil	93	RefSeq + RDP
de5cc758c7600e904e12547636eb822c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767; f__B-17BO; g__UBA2475; s__UBA2475 sp002319075	100	GTDB r207
8784aec53b3af123d8ffc9c78a97ce88	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Unclassified; g__Unclassified; s__Unclassified	58	GTDB r207
453dc4ae6f862f7a92ff4815879b91b3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__Phenylobacterium sp018821435	100	GTDB r207
f80767f73e682df1c0173684a2785f82	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Arenimonas; s__Arenimonas oryziterrae	99	GTDB r207
6e69ab4cc81fae31929dc0caa26f8c7b	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Unclassified; g__Unclassified; s__Unclassified	66	GTDB r207
08483a53b9c980ff85821c0eeaab7967	d__Bacteria; p__Actinobacteriota; c__UBA4738; o__CADDZG01; f__WHSQ01; g__WHTI01; s__WHTI01 sp009377815	100	GTDB r207
9c57d209be4f2beccaef74dad21570e7	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__12-FULL-67-14b; s__12-FULL-67-14b sp016871275	100	GTDB r207
073356d92ada7499b8335b9591645edf	d__Bacteria; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified	66	GTDB r207
d843cdc8205adfac0dbded1b7ede0c74	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Unclassified; s__Unclassified	35	GTDB r207
760d248f8fe8f98d92fbd06fa3c8fce8	d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobia_subdivision_3; g__; s__ Ellin5102	82	RefSeq + RDP
cb3a5c4711c565f54e10cdd50c9e1bb8	d__Bacteria; p__; c__; o__; f__; g__; s__ soil	90	RefSeq + RDP
e9e7d21299ec1fc95c3533cb01cecbf6	d__Bacteria; p__candidate_division_WPS-1; c__; o__; f__; g__; s__ eubacterium	94	RefSeq + RDP
2e01336acb65f4351d47daddfd7f62d6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Segetibacter; s__Unclassified	59	GTDB r207
735a82ddc4a636c57d3a08b85d71b50c	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__Unclassified; g__Unclassified; s__Unclassified	71	GTDB r207
8b8b2d086e024bb56cd4af87e8942024	d__Bacteria; p__Planctomycetota; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified	17	GTDB r207
f3f0022a2f1f17c95d02109f94aff5d4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Unclassified; g__Unclassified; s__Unclassified	64	GTDB r207
ad82ccbeeedf8a3e5f4649e2b8194c6d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Unclassified; s__Unclassified	67	GTDB r207
19451fe2ff09c5bcf4980da22d91a305	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__Longimicrobiaceae; g__Longimicrobium; s__Longimicrobium sp902805735	90	GTDB r207
29cd91b309b567a001e38f70c9d3035f	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Unclassified; s__Unclassified	63	GTDB r207
c83762e8cea3317d4b01d08420092479	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Unclassified; g__Unclassified; s__Unclassified	49	GTDB r207
adb0e9c60af53f3687893ba716229b96	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5704; f__UBA5704; g__JAAYLR01; s__JAAYLR01 sp016699405	100	GTDB r207
320e21a69ca9fa799c69bc31624f55ef	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Variovorax; s__Unclassified	64	GTDB r207
eb0b92daabcbcdbcf50aa1fdcdbd4cb3	d__Bacteria; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified	76	GTDB r207
1e331d65fc99d4f8964927d3f917df1c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Unclassified; s__Unclassified	57	GTDB r207
1bd4747ecf9dabba8ce3371aac813662	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__JABFXX01; s__JABFXX01 sp016720595	100	GTDB r207
4a8673ade686ba60365ce39568e5fa52	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Niastella; s__Niastella sp004341975	100	GTDB r207
f33b5763286c444989423d45b5f2846d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Arthrobacter; s__Arthrobacter oryzae	98	Silva 138.1
274c5cc03fd1b6bd42df1bf04a37e31e	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__QHXM01; s__QHXM01 sp003222945	100	GTDB r207
ebcfb7e51e510c6ac7427d85b1c6491b	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__12-FULL-67-14b; s__12-FULL-67-14b sp016871275	94	GTDB r207
c79824f4c2f081d6ab60fec9c3244722	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Luteitalea; s__Unclassified	43	GTDB r207
f0fc2dea30fe60a3df7baa0c0f5e3521	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__JABFXX01; s__JABFXX01 sp016720595	99	GTDB r207
13761661a050380899ac0a2f1d562d27	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__OLB17; s__OLB17 sp003223025	100	GTDB r207
